word_phonemic,word_ab,meaning,category,language,match_type,edit_distance,gorila_id,site,seq_type,found_in_both,matched_substring,context
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa3,Iouktas,conventional,False,WAJA,𐄁ATAI*WAJA𐄁AU𐝫
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,IOZa3,Iouktas,conventional,False,𐄁ATA,𐄁ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,IOZa3,Iouktas,conventional,False,TAI,𐄁ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,IOZa3,Iouktas,conventional,False,TAI,𐄁ATAI*WAJA𐄁
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,IOZa5,Iouktas,conventional,False,PAPA,JA𐄁IJAPAPA𐝫
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,IOZa5,Iouktas,conventional,False,DIJA,IJAREDIJA𐄁IJAPA
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,IOZa5,Iouktas,conventional,False,IJARE,IJAREDIJA𐄁I
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZa5,Iouktas,conventional,False,APAPA,IJA𐄁IJAPAPA𐝫
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ATA,INU𐄁INATAIZUDIS
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TANA,TANAI*UTIN
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,NATA,TINU𐄁INATAIZUDIS
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ASASA,SIKA𐄁JASASARAME𐄁
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ASARA,KA𐄁JASASARAME𐄁
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TANA,TANAI*UTIN
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,NATA,TINU𐄁INATAIZUDIS
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,SARA,A𐄁JASASARAME𐄁
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TANA,TANAI*UTIN
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ARAME,𐄁JASASARAME𐄁
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ASASA,SIKA𐄁JASASARAME𐄁
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,INATA,UTINU𐄁INATAIZUDIS
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TAI,NU𐄁INATAIZUDISI
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TANA,TANAI*UTIN
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ASASA,SIKA𐄁JASASARAME𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TAI,NU𐄁INATAIZUDISI
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,SARA,A𐄁JASASARAME𐄁
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,INATA,UTINU𐄁INATAIZUDIS
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,NATA,TINU𐄁INATAIZUDIS
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TAI,NU𐄁INATAIZUDISI
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,TAI,NU𐄁INATAIZUDISI
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZa6,Iouktas,conventional,False,ASASA,SIKA𐄁JASASARAME𐄁
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,ATA,ATAI*WAJA
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,WAJA,ATAI*WAJA𐄁JATI*
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,ATA,ATAI*WAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,ATA,ATAI*WAJA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,WAJA,ATAI*WAJA𐄁JATI*
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,WAJA,ATAI*WAJA𐄁JATI*
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,TAI,ATAI*WAJA𐄁
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,WAJA,ATAI*WAJA𐄁JATI*
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,IOZa7,Iouktas,conventional,False,TAI,ATAI*WAJA𐄁
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,ANA,ANATI*WAJ
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,WAJA,ANATI*WAJA𐝫
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,WAJA,ANATI*WAJA𐝫
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,WAJA,ANATI*WAJA𐝫
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,WAJA,ANATI*WAJA𐝫
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,IOZa8,Iouktas,conventional,False,ANATI,ANATI*WAJA𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,NAKA,ARAMEUNAKANASINA
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASASA,JASASARAMEUN
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASARA,JASASARAMEUNAK
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,KANA,AMEUNAKANASINAJO
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,SARA,JASASARAMEUNAK
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,SARA,JASASARAMEUNAK
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ARAME,JASASARAMEUNAKAN
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASASA,JASASARAMEUN
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,EUNA,ASARAMEUNAKANASI
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASASA,JASASARAMEUN
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,SARA,JASASARAMEUNAK
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASINA,UNAKANASINAJO
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASINA,UNAKANASINAJO
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASASA,JASASARAMEUN
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,IOZa9,Iouktas,conventional,False,ASINA,UNAKANASINAJO
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ASASA,ASASARAMESO
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ASARA,ASASARAMESO
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,SARA,ASASARAMESO
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,SARA,ASASARAMESO
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ARAME,ASASARAMESO
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ASASA,ASASARAMESO
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ASASA,ASASARAMESO
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,SARA,ASASARAMESO
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZb10,Iouktas,conventional,False,ASASA,ASASARAMESO
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,IOZa11,Iouktas,conventional,False,𐄁RUNA,INAIDA𐄁RUNARUDA𐝫
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,IOZa11,Iouktas,conventional,False,RUNA,NAIDA𐄁RUNARUDA𐝫
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ASASA,𐄁𐄁JASASARAME𐄁I
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ASARA,𐄁𐄁JASASARAME𐄁ITI
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,SARA,𐄁𐄁JASASARAME𐄁ITI
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,SARA,𐄁𐄁JASASARAME𐄁ITI
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ARAME,𐄁JASASARAME𐄁ITI𐝫
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ASASA,𐄁𐄁JASASARAME𐄁I
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,𐄁ITI,SARAME𐄁ITI𐝫
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ASASA,𐄁𐄁JASASARAME𐄁I
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,SARA,𐄁𐄁JASASARAME𐄁ITI
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZa12,Iouktas,conventional,False,ASASA,𐄁𐄁JASASARAME𐄁I
malli-,MALI,to grind,luwian_verb,luwian,fuzzy_d1,1,IOZa13,Iouktas,conventional,False,MAI,𐄁MAIRU𐝫
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,IOZa14,Iouktas,conventional,False,TE𐄁I,SIRUTE𐄁IDIDI𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,IOZa15,Iouktas,conventional,False,NAMA,IPINAMA𐄁SIRUT
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,IOZa15,Iouktas,conventional,False,PINA,IPINAMA𐄁SIR
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,IOZa15,Iouktas,conventional,False,TE𐝫TE,A𐄁SIRUTE𐝫TE
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,KANA,𐄁UNARUKANASINAJO
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASASA,AROM𐄁JASASARA𐄁UNA
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASARA,OM𐄁JASASARA𐄁UNARU
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,KANA,𐄁UNARUKANASINAJO
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,SARA,M𐄁JASASARA𐄁UNARU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,SARA,M𐄁JASASARA𐄁UNARU
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,A𐄁UNA,ASASARA𐄁UNARUKANA
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASASA,AROM𐄁JASASARA𐄁UNA
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,𐄁UNA,SASARA𐄁UNARUKANA
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASASA,AROM𐄁JASASARA𐄁UNA
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,SARA,M𐄁JASASARA𐄁UNARU
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASINA,ARUKANASINAJO
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASINA,ARUKANASINAJO
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASASA,AROM𐄁JASASARA𐄁UNA
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,ASINA,ARUKANASINAJO
Lukkā,LUKA,toponym: Lukkā,toponym,anatolian,fuzzy_d1,1,IOZa16,Iouktas,conventional,False,RUKA,RA𐄁UNARUKANASINA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KE1,Kea,conventional,False,KASA,KASA𐝫
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,KE1,Kea,conventional,False,KASA,KASA𐝫
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,KA𐄁A,DAKISIKA𐄁ARAUDA𐄁
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,𐄁ARA,KISIKA𐄁ARAUDA𐄁WI
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,𐄁ARA,KISIKA𐄁ARAUDA𐄁WI
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,KUPA,U𐄁*NA𐄁KUPAZUCYP≈
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,ISASA,AUDA𐄁WISASANEWINA
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,PAZU,*NA𐄁KUPAZUCYP≈¹⁄
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,𐄁ARA,KISIKA𐄁ARAUDA𐄁WI
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,KH5,Khania,conventional,False,ISASA,AUDA𐄁WISASANEWINA
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,KH6,Khania,conventional,True,RITA,ANE¹⁄*RITACYP+D*
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,KH6,Khania,conventional,False,SITE,CYP+DSITEREKISA
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,KH6,Khania,conventional,False,PISA,YP+D¹⁄PISACYP+D¹
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,KH6,Khania,conventional,True,TERE,YP+DSITEREKISANE
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,KH6,Khania,conventional,False,ISANE,ITEREKISANE¹⁄*RIT
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,KH6,Khania,conventional,False,PARE,YP+D¹⁄PARECYP+D¹
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,KH6,Khania,conventional,True,TERE,YP+DSITEREKISANE
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,ATA,+D¹⁄ITATA𐄁QATIK
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,⁄ITA,CYP+D¹⁄ITATA𐄁QAT
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,ITATA,YP+D¹⁄ITATA𐄁QATIK
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,KH7a,Khania,conventional,False,TATA,P+D¹⁄ITATA𐄁QATIK
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,KH7b,Khania,conventional,False,TAI,𐝫—UTAISENATU
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,KH7b,Khania,conventional,False,TAI,𐝫—UTAISENATU
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,KH7b,Khania,conventional,False,TAI,𐝫—UTAISENATU
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,KH7b,Khania,conventional,False,TAI,𐝫—UTAISENATU
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,PASA,𐝫¹⁄PASAJA𐄁QA*
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,ASAJA,𐝫¹⁄PASAJA𐄁QA*KI
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,ASAJA,𐝫¹⁄PASAJA𐄁QA*KI
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,ASAJA,𐝫¹⁄PASAJA𐄁QA*KI
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,PASA,𐝫¹⁄PASAJA𐄁QA*
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,KH10,Khania,conventional,False,ASAJA,𐝫¹⁄PASAJA𐄁QA*KI
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,KH10,Khania,conventional,False,IETE,QA*KIPIETEGRA𐄘
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,KH10,Khania,conventional,False,KIPI,JA𐄁QA*KIPIETEGRA
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,KH10,Khania,conventional,False,⁄PASA,𐝫¹⁄PASAJA𐄁QA*
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,ATA,P+EVINATA**SICY
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,NATA,YP+EVINATA**SICY
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,NATA,YP+EVINATA**SICY
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,NATA,YP+EVINATA**SICY
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,INATA,CYP+EVINATA**SICY
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,KH11,Khania,conventional,False,INATA,CYP+EVINATA**SICY
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,KH11,Khania,conventional,False,NATA,YP+EVINATA**SICY
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,KH14,Khania,conventional,False,MAJA,RA𐄁MAJA𐄁CYPCY
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,KH14,Khania,conventional,False,MAJA,RA𐄁MAJA𐄁CYPCY
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,KH18,Khania,conventional,False,KUPI,𐝫*+[KUPI*CKUSI
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,KH18,Khania,conventional,False,KUPI,𐝫*+[KUPI*CKUSI
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,KH18,Khania,conventional,False,KUPI,𐝫*+[KUPI*CKUSI
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,KH20,Khania,conventional,False,SIKI,𐝫𐝫ASIKIRA𐄁ZA𐄁
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,KH29,Khania,conventional,False,A𐄁TA,RA𐄁TAKUPACY
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,KH29,Khania,conventional,True,KUPA,RA𐄁TAKUPACYP𐝫𐝫𐝫
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,KH29,Khania,conventional,False,TAKU,RA𐄁TAKUPACYP𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,KH36,Khania,conventional,False,NA𐝫NA,+JA+RUNA𐝫NA𐝫𐝫
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,KH36,Khania,conventional,True,+RUNA,𐄁MI+JA+RUNA𐝫NA𐝫𐝫
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,KH36,Khania,conventional,True,RUNA,MI+JA+RUNA𐝫NA𐝫𐝫
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,KH39,Khania,conventional,False,ATA,ATA𐝫𐝫
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH39,Khania,conventional,False,ATA,ATA𐝫𐝫
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KH39,Khania,conventional,False,ATA,ATA𐝫𐝫
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,KH39,Khania,conventional,False,ATA,ATA𐝫𐝫
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,KH41,Khania,conventional,True,TARE,TARE𐝫𐝫𐝫
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,KH41,Khania,conventional,True,TARE,TARE𐝫𐝫𐝫
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,KH41,Khania,conventional,True,TARE,TARE𐝫𐝫𐝫
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,KH41,Khania,conventional,True,TARE,TARE𐝫𐝫𐝫
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,KH51,Khania,conventional,False,SITU,SIISITU𐝫𐝫𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,TANA,RAKITANASI*CTA
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,KITA,RAKITANASI*C
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,TANA,RAKITANASI*CTA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,KITA,RAKITANASI*C
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,TANA,RAKITANASI*CTA
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,KH60,Khania,conventional,False,TANA,RAKITANASI*CTA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH73,Khania,conventional,False,PAA,𐝫𐝉NI*+PAA𐝫A𐝫𐝫
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,KH74,Khania,conventional,True,SIMI,JADASUSIMI𐝫𐝫
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,KH79+89,Khania,conventional,False,NAPA,MINAPA𐄁ARAPA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,KH79+89,Khania,conventional,False,PA𐄁A,MINAPA𐄁ARAPADA
