link_type,sign_a,sign_b,shared_following_sign,shared_preceding_sign,bigram_total,total_common_right,total_common_left,common_right_signs,common_left_signs
consonant-candidate,AB 13,AB 82,AB 70,,8,3,,"AB 45, AB 61, AB 70",
consonant-candidate,AB 13,AB 79,AB 70,,8,2,,"AB 04, AB 70",
consonant-candidate,AB 33,AB 46,AB 70,,8,3,,"AB 42, AB 54, AB 70",
consonant-candidate,AB 78,AB 82,AB 70,,8,2,,"AB 61, AB 70",
consonant-candidate,AB 78,AB 79,AB 70,,8,2,,"AB 04, AB 70",
consonant-candidate,AB 29,AB 51,AB 02,,8,5,,"AB 02, AB 26, AB 53, AB 75, AB 77",
consonant-candidate,AB 29,AB 45,AB 02,,8,9,,"AB 02, AB 04, AB 27, AB 37, AB 40",
consonant-candidate,AB 29,AB 02,AB 02,,8,11,,"AB 02, AB 04, AB 26, AB 27, AB 37",
consonant-candidate,AB 74,AB 69,AB 02,,8,4,,"AB 02, AB 05, AB 37, AB 75",
consonant-candidate,AB 74,AB 58,AB 02,,8,3,,"AB 02, AB 05, AB 37",
consonant-candidate,AB 51,AB 20,AB 02,,8,5,,"AB 02, AB 05, AB 42, AB 54, AB 69",
consonant-candidate,AB 51,AB 23,AB 02,,8,3,,"AB 02, AB 05, AB 55",
consonant-candidate,AB 21,AB 56,AB 37,,8,4,,"AB 37, AB 52, AB 53, AB 60",
consonant-candidate,AB 21,AB 52,AB 37,,8,11,,"AB 20, AB 36, AB 37, AB 41, AB 42",
consonant-candidate,AB 21,AB 26,AB 37,,8,7,,"AB 37, AB 41, AB 42, AB 52, AB 57",
consonant-candidate,AB 21,AB 69,AB 37,,8,7,,"AB 20, AB 37, AB 42, AB 52, AB 53",
consonant-candidate,AB 74,AB 76,AB 37,,8,2,,"AB 05, AB 37",
consonant-candidate,AB 74,AB 62,AB 37,,8,1,,AB 37,
consonant-candidate,AB 58,AB 47,AB 37,,8,1,,AB 37,
consonant-candidate,AB 58,AB 48,AB 37,,8,1,,AB 37,
consonant-candidate,AB 58,AB 62,AB 37,,8,3,,"AB 37, AB 53, AB 60",
consonant-candidate,AB 73,AB 29,AB 37,,8,7,,"AB 04, AB 26, AB 27, AB 37, AB 53",
consonant-candidate,AB 27,AB 47,AB 37,,8,1,,AB 37,
consonant-candidate,AB 27,AB 48,AB 37,,8,4,,"AB 36, AB 37, AB 41, AB 59",
consonant-candidate,AB 47,AB 13,AB 37,,8,1,,AB 37,
consonant-candidate,AB 13,AB 48,AB 37,,8,4,,"AB 27, AB 37, AB 41, AB 59",
consonant-candidate,AB 15,AB 64,AB 36,,8,1,,AB 36,
consonant-candidate,AB 32,AB 64,AB 36,,8,2,,"AB 36, AB 57",
consonant-candidate,AB 45,AB 64,AB 36,,8,2,,"AB 36, AB 57",
consonant-candidate,AB 64,AB 11,AB 36,,8,1,,AB 36,
consonant-candidate,AB 33,AB 21,AB 42,,8,1,,AB 42,
consonant-candidate,AB 05,AB 34,AB 59,,8,3,,"AB 44, AB 59, AB 77",
consonant-candidate,AB 40,AB 34,AB 59,,8,2,,"AB 59, AB 77",
consonant-candidate,AB 52,AB 34,AB 59,,8,3,,"AB 44, AB 59, AB 77",
consonant-candidate,AB 85,AB 61,AB 59,,8,6,,"AB 04, AB 05, AB 44, AB 45, AB 53",
consonant-candidate,AB 85,AB 24,AB 59,,8,5,,"AB 04, AB 05, AB 44, AB 53, AB 59",
consonant-candidate,AB 07,AB 87,AB 59,,8,1,,AB 59,
consonant-candidate,AB 61,AB 19,AB 59,,8,1,,AB 59,
consonant-candidate,AB 46,AB 87,AB 59,,8,1,,AB 59,
consonant-candidate,AB 87,AB 11,AB 59,,8,1,,AB 59,
consonant-candidate,AB 24,AB 19,AB 59,,8,1,,AB 59,
consonant-candidate,AB 27,AB 35,AB 05,,8,2,,"AB 05, AB 67",
consonant-candidate,AB 14,AB 65,AB 05,,8,4,,"AB 05, AB 77, AB 78, AB 80",
consonant-candidate,AB 46,AB 65,AB 05,,8,2,,"AB 05, AB 77",
consonant-candidate,AB 65,AB 37,AB 05,,8,3,,"AB 05, AB 77, AB 80",
consonant-candidate,AB 55,AB 29,AB 40,,8,6,,"AB 40, AB 44, AB 53, AB 60, AB 75",
consonant-candidate,AB 07,AB 91,AB 75,,8,1,,AB 75,
consonant-candidate,AB 32,AB 91,AB 75,,8,1,,AB 75,
consonant-candidate,AB 37,AB 91,AB 75,,8,1,,AB 75,
consonant-candidate,AB 72,AB 64,AB 57,,8,1,,AB 57,
consonant-candidate,AB 76,AB 83,AB 61,,8,1,,AB 61,
vowel-candidate,AB 56,AB 36,,AB 77,8,,12,,"AB 02, AB 04, AB 05, AB 10, AB 12"
vowel-candidate,AB 56,AB 14,,AB 77,8,,13,,"AB 02, AB 04, AB 05, AB 10, AB 12"
vowel-candidate,AB 55,AB 10,,AB 77,8,,15,,"AB 01, AB 02, AB 03, AB 08, AB 09"
vowel-candidate,AB 15,AB 30,,AB 77,8,,23,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 15,AB 11,,AB 77,8,,26,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 15,AB 72,,AB 77,8,,24,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 36,AB 09,,AB 77,8,,22,,"AB 02, AB 04, AB 05, AB 06, AB 11"
vowel-candidate,AB 36,AB 57,,AB 77,8,,41,,"AB 01, AB 02, AB 03, AB 04, AB 06"
vowel-candidate,AB 36,AB 33,,AB 77,8,,5,,"AB 04, AB 38, AB 39, AB 77, AB 80"
vowel-candidate,AB 36,AB 39,,AB 77,8,,35,,"AB 02, AB 04, AB 05, AB 06, AB 07"
vowel-candidate,AB 14,AB 09,,AB 77,8,,21,,"AB 02, AB 04, AB 05, AB 06, AB 16"
vowel-candidate,AB 14,AB 57,,AB 77,8,,36,,"AB 01, AB 02, AB 03, AB 04, AB 06"
vowel-candidate,AB 14,AB 33,,AB 77,8,,6,,"AB 04, AB 38, AB 39, AB 72, AB 77"
vowel-candidate,AB 14,AB 39,,AB 77,8,,33,,"AB 02, AB 04, AB 05, AB 06, AB 07"
vowel-candidate,AB 30,AB 11,,AB 77,8,,29,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 30,AB 72,,AB 77,8,,25,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 73,AB 10,,AB 77,8,,21,,"AB 01, AB 02, AB 04, AB 05, AB 07"
vowel-candidate,AB 11,AB 72,,AB 77,8,,32,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 50,AB 10,,AB 77,8,,22,,"AB 01, AB 02, AB 03, AB 04, AB 05"
vowel-candidate,AB 10,AB 67,,AB 77,8,,25,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 10,AB 23,,AB 77,8,,6,,"AB 02, AB 05, AB 08, AB 57, AB 67"
vowel-candidate,AB 10,AB 69,,AB 77,8,,21,,"AB 02, AB 03, AB 04, AB 05, AB 08"
vowel-candidate,AB 10,AB 25,,AB 77,8,,19,,"AB 01, AB 04, AB 05, AB 24, AB 27"
vowel-candidate,AB 10,AB 20,,AB 77,8,,20,,"AB 01, AB 02, AB 03, AB 06, AB 07"
vowel-candidate,AB 57,AB 13,,AB 12,8,,34,,"AB 02, AB 03, AB 04, AB 06, AB 08"
vowel-candidate,AB 14,AB 21,,AB 12,8,,11,,"AB 04, AB 05, AB 12, AB 28, AB 39"
vowel-candidate,AB 13,AB 58,,AB 12,8,,11,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 13,AB 52,,AB 12,8,,32,,"AB 02, AB 03, AB 05, AB 06, AB 08"
vowel-candidate,AB 13,AB 54,,AB 12,8,,37,,"AB 02, AB 03, AB 04, AB 05, AB 06"
vowel-candidate,AB 13,AB 73,,AB 12,8,,26,,"AB 02, AB 04, AB 05, AB 08, AB 10"
vowel-candidate,AB 10,AB 58,,AB 12,8,,10,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 21,AB 30,,AB 12,8,,12,,"AB 05, AB 08, AB 12, AB 28, AB 37"
vowel-candidate,AB 21,AB 41,,AB 12,8,,12,,"AB 04, AB 05, AB 08, AB 12, AB 28"
vowel-candidate,AB 53,AB 58,,AB 12,8,,12,,"AB 02, AB 05, AB 12, AB 36, AB 39"
vowel-candidate,AB 69,AB 58,,AB 12,8,,12,,"AB 02, AB 05, AB 12, AB 36, AB 39"
vowel-candidate,AB 58,AB 44,,AB 12,8,,12,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 58,AB 39,,AB 12,8,,13,,"AB 02, AB 05, AB 06, AB 12, AB 36"
vowel-candidate,AB 58,AB 27,,AB 12,8,,14,,"AB 02, AB 05, AB 06, AB 12, AB 17"
vowel-candidate,AB 36,AB 32,,AB 38,8,,24,,"AB 02, AB 03, AB 05, AB 06, AB 07"
vowel-candidate,AB 07,AB 16,,AB 38,8,,19,,"AB 02, AB 05, AB 08, AB 10, AB 11"
vowel-candidate,AB 07,AB 68,,AB 38,8,,3,,"AB 08, AB 38, AB 81"
vowel-candidate,AB 07,AB 65,,AB 38,8,,5,,"AB 08, AB 38, AB 42, AB 53, AB 72"
vowel-candidate,AB 73,AB 32,,AB 38,8,,19,,"AB 02, AB 05, AB 07, AB 08, AB 10"
vowel-candidate,AB 28,AB 68,,AB 38,8,,5,,"AB 03, AB 08, AB 38, AB 78, AB 81"
vowel-candidate,AB 28,AB 65,,AB 38,8,,6,,"AB 08, AB 28, AB 38, AB 42, AB 53"
vowel-candidate,AB 54,AB 68,,AB 38,8,,6,,"AB 03, AB 08, AB 38, AB 69, AB 78"
vowel-candidate,AB 54,AB 65,,AB 38,8,,5,,"AB 08, AB 28, AB 38, AB 42, AB 53"
vowel-candidate,AB 16,AB 68,,AB 38,8,,3,,"AB 08, AB 38, AB 69"
vowel-candidate,AB 16,AB 65,,AB 38,8,,5,,"AB 08, AB 38, AB 42, AB 53, AB 72"
vowel-candidate,AB 01,AB 32,,AB 38,8,,24,,"AB 02, AB 03, AB 05, AB 06, AB 07"
vowel-candidate,AB 03,AB 32,,AB 38,8,,24,,"AB 02, AB 03, AB 05, AB 06, AB 07"
vowel-candidate,AB 68,AB 65,,AB 38,8,,2,,"AB 08, AB 38"
vowel-candidate,AB 40,AB 51,,AB 10,8,,14,,"AB 02, AB 04, AB 07, AB 08, AB 10"
vowel-candidate,AB 69,AB 51,,AB 10,8,,12,,"AB 02, AB 04, AB 08, AB 10, AB 36"
vowel-candidate,AB 32,AB 51,,AB 10,8,,8,,"AB 02, AB 07, AB 08, AB 10, AB 36"
vowel-candidate,AB 16,AB 51,,AB 10,8,,10,,"AB 02, AB 04, AB 08, AB 10, AB 36"
vowel-candidate,AB 21,AB 51,,AB 70,8,,6,,"AB 04, AB 08, AB 44, AB 53, AB 57"
vowel-candidate,AB 30,AB 43,,AB 70,8,,11,,"AB 02, AB 05, AB 06, AB 15, AB 28"
vowel-candidate,AB 43,AB 44,,AB 70,8,,12,,"AB 02, AB 05, AB 06, AB 15, AB 28"
vowel-candidate,AB 43,AB 20,,AB 70,8,,7,,"AB 02, AB 06, AB 36, AB 52, AB 57"
vowel-candidate,AB 58,AB 51,,AB 70,8,,5,,"AB 02, AB 36, AB 40, AB 42, AB 70"
vowel-candidate,AB 50,AB 51,,AB 70,8,,9,,"AB 02, AB 04, AB 08, AB 36, AB 42"
vowel-candidate,AB 07,AB 74,,AB 02,8,,5,,"AB 02, AB 08, AB 36, AB 42, AB 61"
vowel-candidate,AB 56,AB 17,,AB 02,8,,4,,"AB 02, AB 36, AB 58, AB 59"
vowel-candidate,AB 57,AB 74,,AB 02,8,,7,,"AB 02, AB 03, AB 08, AB 28, AB 36"
vowel-candidate,AB 17,AB 51,,AB 02,8,,5,,"AB 02, AB 07, AB 36, AB 53, AB 57"
vowel-candidate,AB 20,AB 74,,AB 02,8,,5,,"AB 02, AB 03, AB 36, AB 42, AB 61"
vowel-candidate,AB 46,AB 30,,AB 54,8,,8,,"AB 28, AB 37, AB 39, AB 41, AB 53"
vowel-candidate,AB 46,AB 11,,AB 54,8,,10,,"AB 01, AB 28, AB 39, AB 40, AB 41"
vowel-candidate,AB 30,AB 63,,AB 54,8,,3,,"AB 28, AB 54, AB 81"
vowel-candidate,AB 11,AB 63,,AB 54,8,,2,,"AB 28, AB 54"
vowel-candidate,AB 16,AB 46,,AB 37,8,,5,,"AB 37, AB 53, AB 59, AB 60, AB 75"
vowel-candidate,AB 46,AB 75,,AB 37,8,,10,,"AB 01, AB 07, AB 28, AB 37, AB 39"
vowel-candidate,AB 72,AB 48,,AB 41,8,,2,,"AB 01, AB 41"
vowel-candidate,AB 28,AB 48,,AB 41,8,,2,,"AB 01, AB 41"
vowel-candidate,AB 44,AB 34,,AB 24,8,,4,,"AB 08, AB 15, AB 24, AB 61"
vowel-candidate,AB 15,AB 34,,AB 24,8,,3,,"AB 08, AB 24, AB 61"
vowel-candidate,AB 16,AB 34,,AB 24,8,,4,,"AB 08, AB 15, AB 24, AB 61"
vowel-candidate,AB 52,AB 34,,AB 24,8,,4,,"AB 08, AB 15, AB 24, AB 61"
vowel-candidate,AB 70,AB 34,,AB 24,8,,4,,"AB 08, AB 15, AB 24, AB 61"
vowel-candidate,AB 32,AB 62,,AB 59,8,,4,,"AB 07, AB 26, AB 59, AB 60"
vowel-candidate,AB 31,AB 85,,AB 59,8,,5,,"AB 05, AB 52, AB 57, AB 59, AB 61"
vowel-candidate,AB 58,AB 46,,AB 59,8,,4,,"AB 39, AB 40, AB 59, AB 60"
vowel-candidate,AB 26,AB 62,,AB 59,8,,2,,"AB 59, AB 60"
vowel-candidate,AB 62,AB 46,,AB 59,8,,3,,"AB 07, AB 59, AB 60"
vowel-candidate,AB 79,AB 45,,AB 08,8,,1,,AB 08
vowel-candidate,AB 79,AB 10,,AB 08,8,,2,,"AB 08, AB 80"
vowel-candidate,AB 79,AB 61,,AB 08,8,,2,,"AB 08, AB 80"
vowel-candidate,AB 45,AB 34,,AB 08,8,,3,,"AB 08, AB 15, AB 61"
vowel-candidate,AB 82,AB 14,,AB 27,8,,2,,"AB 27, AB 39"
vowel-candidate,AB 82,AB 52,,AB 27,8,,2,,"AB 27, AB 39"
vowel-candidate,AB 82,AB 31,,AB 27,8,,1,,AB 27
vowel-candidate,AB 90,AB 05,,AB 27,8,,1,,AB 27
vowel-candidate,AB 90,AB 60,,AB 27,8,,1,,AB 27
vowel-candidate,AB 90,AB 37,,AB 27,8,,1,,AB 27
vowel-candidate,AB 90,AB 17,,AB 27,8,,1,,AB 27
vowel-candidate,AB 90,AB 25,,AB 27,8,,1,,AB 27
vowel-candidate,AB 68,AB 43,,AB 78,8,,1,,AB 78
vowel-candidate,AB 25,AB 79,,AB 80,8,,1,,AB 80
vowel-candidate,AB 81,AB 19,,AB 39,8,,1,,AB 39
vowel-candidate,AB 72,AB 63,,AB 28,8,,2,,"AB 28, AB 81"
vowel-candidate,AB 53,AB 91,,AB 61,8,,1,,AB 61
vowel-candidate,AB 60,AB 91,,AB 61,8,,1,,AB 61
vowel-candidate,AB 15,AB 91,,AB 61,8,,1,,AB 61
vowel-candidate,AB 26,AB 91,,AB 61,8,,1,,AB 61
vowel-candidate,AB 69,AB 91,,AB 61,8,,1,,AB 61
vowel-candidate,AB 91,AB 25,,AB 61,8,,1,,AB 61
vowel-candidate,AB 34,AB 20,,AB 61,8,,1,,AB 61
vowel-candidate,AB 29,AB 22,,AB 51,8,,2,,"AB 01, AB 51"
vowel-candidate,AB 20,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 57,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 48,AB 10,,AB 01,8,,1,,AB 01
vowel-candidate,AB 01,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 27,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 29,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 81,AB 87,,AB 01,8,,1,,AB 01
vowel-candidate,AB 87,AB 50,,AB 01,8,,1,,AB 01
vowel-candidate,AB 87,AB 72,,AB 01,8,,1,,AB 01
consonant-candidate,AB 77,AB 08,AB 56,,7,46,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 77,AB 02,AB 56,,7,48,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 77,AB 05,AB 56,,7,47,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 77,AB 59,AB 56,,7,49,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 08,AB 52,AB 56,,7,46,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 08,AB 60,AB 56,,7,52,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 02,AB 52,AB 56,,7,50,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 02,AB 60,AB 56,,7,53,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 05,AB 52,AB 56,,7,50,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 05,AB 60,AB 56,,7,54,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 59,AB 52,AB 56,,7,52,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 59,AB 60,AB 56,,7,57,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 56,AB 12,AB 12,,7,8,,"AB 01, AB 12, AB 26, AB 28, AB 52",
consonant-candidate,AB 56,AB 67,AB 12,,7,6,,"AB 01, AB 12, AB 37, AB 52, AB 53",
consonant-candidate,AB 56,AB 48,AB 12,,7,2,,"AB 12, AB 37",
consonant-candidate,AB 56,AB 44,AB 12,,7,8,,"AB 01, AB 12, AB 28, AB 37, AB 51",
consonant-candidate,AB 56,AB 49,AB 12,,7,1,,AB 12,
consonant-candidate,AB 56,AB 36,AB 12,,7,10,,"AB 01, AB 12, AB 26, AB 28, AB 37",
consonant-candidate,AB 56,AB 17,AB 12,,7,3,,"AB 12, AB 60, AB 70",
consonant-candidate,AB 56,AB 07,AB 12,,7,7,,"AB 01, AB 12, AB 37, AB 51, AB 53",
consonant-candidate,AB 56,AB 15,AB 12,,7,7,,"AB 01, AB 12, AB 28, AB 52, AB 53",
consonant-candidate,AB 56,AB 09,AB 12,,7,5,,"AB 01, AB 12, AB 52, AB 53, AB 60",
consonant-candidate,AB 56,AB 63,AB 12,,7,1,,AB 12,
consonant-candidate,AB 56,AB 16,AB 12,,7,7,,"AB 01, AB 12, AB 28, AB 37, AB 52",
consonant-candidate,AB 55,AB 12,AB 12,,7,18,,"AB 03, AB 05, AB 08, AB 12, AB 13",
consonant-candidate,AB 55,AB 67,AB 12,,7,10,,"AB 03, AB 05, AB 08, AB 12, AB 25",
consonant-candidate,AB 55,AB 48,AB 12,,7,2,,"AB 12, AB 59",
consonant-candidate,AB 55,AB 44,AB 12,,7,21,,"AB 03, AB 05, AB 08, AB 09, AB 12",
consonant-candidate,AB 55,AB 49,AB 12,,7,1,,AB 12,
consonant-candidate,AB 55,AB 36,AB 12,,7,21,,"AB 03, AB 05, AB 08, AB 09, AB 12",
consonant-candidate,AB 55,AB 17,AB 12,,7,10,,"AB 05, AB 08, AB 12, AB 42, AB 60",
consonant-candidate,AB 55,AB 07,AB 12,,7,11,,"AB 03, AB 12, AB 40, AB 42, AB 53",
consonant-candidate,AB 55,AB 15,AB 12,,7,18,,"AB 03, AB 05, AB 08, AB 12, AB 13",
consonant-candidate,AB 55,AB 09,AB 12,,7,9,,"AB 05, AB 12, AB 13, AB 40, AB 42",
consonant-candidate,AB 55,AB 63,AB 12,,7,1,,AB 12,
consonant-candidate,AB 55,AB 16,AB 12,,7,11,,"AB 05, AB 09, AB 12, AB 13, AB 15",
consonant-candidate,AB 03,AB 08,AB 12,,7,43,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 03,AB 43,AB 12,,7,14,,"AB 04, AB 12, AB 13, AB 20, AB 30",
consonant-candidate,AB 03,AB 39,AB 12,,7,41,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 38,AB 08,AB 12,,7,46,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 38,AB 43,AB 12,,7,15,,"AB 04, AB 12, AB 13, AB 20, AB 30",
consonant-candidate,AB 38,AB 39,AB 12,,7,42,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 59,AB 67,AB 12,,7,30,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 59,AB 48,AB 12,,7,6,,"AB 12, AB 27, AB 36, AB 37, AB 41",
consonant-candidate,AB 59,AB 44,AB 12,,7,45,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 59,AB 49,AB 12,,7,1,,AB 12,
consonant-candidate,AB 59,AB 17,AB 12,,7,17,,"AB 02, AB 05, AB 06, AB 08, AB 12",
consonant-candidate,AB 59,AB 07,AB 12,,7,28,,"AB 01, AB 02, AB 03, AB 10, AB 12",
consonant-candidate,AB 59,AB 09,AB 12,,7,23,,"AB 01, AB 02, AB 04, AB 05, AB 10",
consonant-candidate,AB 59,AB 63,AB 12,,7,3,,"AB 04, AB 10, AB 12",
consonant-candidate,AB 59,AB 16,AB 12,,7,30,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 12,AB 80,AB 12,,7,30,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 08,AB 73,AB 12,,7,20,,"AB 03, AB 04, AB 05, AB 08, AB 12",
consonant-candidate,AB 08,AB 81,AB 12,,7,31,,"AB 01, AB 02, AB 03, AB 04, AB 06",
consonant-candidate,AB 08,AB 74,AB 12,,7,8,,"AB 02, AB 05, AB 10, AB 12, AB 29",
consonant-candidate,AB 73,AB 43,AB 12,,7,8,,"AB 04, AB 12, AB 20, AB 30, AB 37",
consonant-candidate,AB 73,AB 39,AB 12,,7,20,,"AB 03, AB 04, AB 05, AB 08, AB 12",
consonant-candidate,AB 67,AB 80,AB 12,,7,23,,"AB 01, AB 02, AB 04, AB 05, AB 10",
consonant-candidate,AB 48,AB 80,AB 12,,7,6,,"AB 12, AB 27, AB 36, AB 37, AB 41",
consonant-candidate,AB 44,AB 80,AB 12,,7,32,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 49,AB 80,AB 12,,7,1,,AB 12,
consonant-candidate,AB 80,AB 36,AB 12,,7,36,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 80,AB 17,AB 12,,7,14,,"AB 02, AB 05, AB 06, AB 12, AB 27",
consonant-candidate,AB 80,AB 07,AB 12,,7,20,,"AB 01, AB 02, AB 10, AB 12, AB 14",
consonant-candidate,AB 80,AB 15,AB 12,,7,31,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 80,AB 09,AB 12,,7,17,,"AB 01, AB 02, AB 04, AB 05, AB 10",
consonant-candidate,AB 80,AB 63,AB 12,,7,3,,"AB 04, AB 10, AB 12",
consonant-candidate,AB 80,AB 16,AB 12,,7,25,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 75,AB 43,AB 12,,7,12,,"AB 04, AB 12, AB 13, AB 31, AB 37",
consonant-candidate,AB 75,AB 39,AB 12,,7,44,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 43,AB 81,AB 12,,7,9,,"AB 04, AB 12, AB 30, AB 42, AB 44",
consonant-candidate,AB 43,AB 74,AB 12,,7,2,,"AB 12, AB 37",
consonant-candidate,AB 81,AB 39,AB 12,,7,31,,"AB 01, AB 02, AB 03, AB 04, AB 06",
consonant-candidate,AB 74,AB 39,AB 12,,7,6,,"AB 02, AB 05, AB 12, AB 37, AB 75",
consonant-candidate,AB 90,AB 40,AB 38,,7,2,,"AB 36, AB 38",
consonant-candidate,AB 90,AB 31,AB 38,,7,2,,"AB 36, AB 38",
consonant-candidate,AB 90,AB 72,AB 38,,7,1,,AB 38,
consonant-candidate,AB 37,AB 03,AB 38,,7,32,,"AB 01, AB 02, AB 03, AB 04, AB 05",
consonant-candidate,AB 37,AB 73,AB 38,,7,17,,"AB 03, AB 04, AB 05, AB 08, AB 27",
consonant-candidate,AB 03,AB 13,AB 38,,7,30,,"AB 02, AB 04, AB 05, AB 06, AB 08",
consonant-candidate,AB 03,AB 62,AB 38,,7,6,,"AB 27, AB 37, AB 38, AB 52, AB 53",
consonant-candidate,AB 07,AB 31,AB 38,,7,20,,"AB 01, AB 02, AB 03, AB 14, AB 20",
consonant-candidate,AB 07,AB 72,AB 38,,7,20,,"AB 01, AB 02, AB 10, AB 14, AB 17",
consonant-candidate,AB 30,AB 31,AB 38,,7,15,,"AB 03, AB 05, AB 08, AB 31, AB 36",
consonant-candidate,AB 30,AB 72,AB 38,,7,16,,"AB 05, AB 07, AB 08, AB 15, AB 31",
consonant-candidate,AB 81,AB 31,AB 38,,7,25,,"AB 01, AB 02, AB 03, AB 04, AB 06",
consonant-candidate,AB 81,AB 72,AB 38,,7,21,,"AB 01, AB 02, AB 04, AB 07, AB 14",
consonant-candidate,AB 73,AB 13,AB 38,,7,18,,"AB 04, AB 05, AB 08, AB 17, AB 20",
consonant-candidate,AB 73,AB 62,AB 38,,7,6,,"AB 27, AB 37, AB 38, AB 52, AB 53",
consonant-candidate,AB 16,AB 31,AB 38,,7,23,,"AB 01, AB 02, AB 04, AB 05, AB 06",
consonant-candidate,AB 16,AB 72,AB 38,,7,23,,"AB 01, AB 02, AB 04, AB 05, AB 09",
consonant-candidate,AB 40,AB 23,AB 70,,7,5,,"AB 02, AB 05, AB 37, AB 59, AB 70",
consonant-candidate,AB 40,AB 33,AB 70,,7,1,,AB 70,
consonant-candidate,AB 40,AB 46,AB 70,,7,11,,"AB 01, AB 02, AB 04, AB 05, AB 14",
consonant-candidate,AB 43,AB 24,AB 70,,7,10,,"AB 04, AB 13, AB 37, AB 42, AB 44",
consonant-candidate,AB 43,AB 82,AB 70,,7,1,,AB 70,
consonant-candidate,AB 43,AB 79,AB 70,,7,2,,"AB 04, AB 70",
consonant-candidate,AB 16,AB 23,AB 70,,7,5,,"AB 02, AB 05, AB 37, AB 59, AB 70",
consonant-candidate,AB 16,AB 33,AB 70,,7,2,,"AB 42, AB 70",
consonant-candidate,AB 16,AB 46,AB 70,,7,14,,"AB 01, AB 02, AB 04, AB 05, AB 14",
consonant-candidate,AB 07,AB 82,AB 70,,7,2,,"AB 45, AB 70",
consonant-candidate,AB 07,AB 79,AB 70,,7,1,,AB 70,
consonant-candidate,AB 23,AB 17,AB 70,,7,3,,"AB 02, AB 05, AB 70",
consonant-candidate,AB 73,AB 82,AB 70,,7,3,,"AB 45, AB 61, AB 70",
consonant-candidate,AB 73,AB 79,AB 70,,7,2,,"AB 04, AB 70",
consonant-candidate,AB 33,AB 17,AB 70,,7,2,,"AB 42, AB 70",
consonant-candidate,AB 32,AB 82,AB 70,,7,2,,"AB 61, AB 70",
consonant-candidate,AB 32,AB 79,AB 70,,7,2,,"AB 04, AB 70",
consonant-candidate,AB 17,AB 46,AB 70,,7,7,,"AB 02, AB 05, AB 27, AB 42, AB 61",
consonant-candidate,AB 41,AB 74,AB 02,,7,4,,"AB 02, AB 05, AB 75, AB 78",
consonant-candidate,AB 29,AB 69,AB 02,,7,10,,"AB 02, AB 04, AB 26, AB 27, AB 37",
