family,family_name,concept,phonetic,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),stone,tular,TURARU,RARU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),stone,tular,TURARU,TUTERU,1,1,1631,ZA20,Zakros,stone,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),stone,tular,TURARU,TURAO,1,1,1464,PH2,Phaistos,clay,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),wind,tins,TINUSU,TINUI,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),wind,tins,TINUSU,TINUI,1,1,1113,IOZa6,Iouktas,stone,LM IA
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),wind,tins,TINUSU,TINUI,1,1,1118,IOZa11,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),wind,tins,TINUSU,TISU,1,1,87,HT63,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),wind,tins,TINUSU,TIDASU,1,1,132,HT104,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,RAI,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,RAAWA,1,1,1407,KNZf31,Knossos,metal,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1110,IOZa3,Iouktas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1114,IOZa7,Iouktas,stone,LMI
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1533,PKZa12,Palaikastro,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1564,SYZa1,Syme,stone,MMIIIB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1565,SYZa2,Syme,stone,LMI
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1566,SYZa3,Syme,stone,LM IA
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1567,SYZa4,Syme,stone,LM IA
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1571,SYZa8,Syme,stone,LM IA
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,TAIWA,1,1,1592,TLZa1,Troullos,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),green,laiv,RAIWA,IWA,1,1,1402,KNZe44,Knossos,,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),night,tiur,TIURU,NAURU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),night,tiur,TIURU,TIRU,1,1,1620,ZA12a,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),night,tiur,TIURU,TIRU,1,1,1621,ZA12b,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),night,tiur,TIURU,TIMARU,1,1,1554,PYR1,Pyrgos,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),night,tiur,TIURU,TIIRU,1,1,8,HT7a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,AKARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,AKARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),year,avil,AWIRU,AKARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Tyrsenian,Tyrsenian (Etruscan/Lemnian/Rhaetic),good,spur,SUPUURU,SUPUKURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TAKUKU,0,0,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TAKUKU,0,0,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),this,ann,ANUNU,ANANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),this,ann,ANUNU,AKANU,1,1,1399,KNZc7,Knossos,,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),this,ann,ANUNU,ANU,1,1,1454,PEZb,Petras,pottery/ceramic,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,ASIKI,1,1,1154,KH20,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,AKI,1,1,1601,TYZb4,Tylissos,pottery/ceramic,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,AKI,1,1,1669,ARKH4b,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,ADAKI,1,1,1138,KH5,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,APAKI,1,1,1394,KNZb40,Knossos,pottery/ceramic,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,AKUKA,1,1,1231,KH99,Khania,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,ADIKI,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,ADIKI,1,1,1533,PKZa12,Palaikastro,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,NAKUKI,1,1,161,HT123+124b,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),that,akki,AKUKI,ROKUKI,1,1,160,HT123+124a,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),four,tunn,TUNUNU,TUNU,1,1,1124,KAZf1,Kardamoutsa,metal,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),four,tunn,TUNUNU,TUKUNU,1,1,158,HT122a,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),four,tunn,TUNUNU,TURUNU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),big,kazz,KAZUZU,KAZU,1,1,17,HT11b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),thick,pitt,PITUTU,PITUMI,1,1,1623,ZA14,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),short,tunn,TUNUNU,TUNU,1,1,1124,KAZf1,Kardamoutsa,metal,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),short,tunn,TUNUNU,TUKUNU,1,1,158,HT122a,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),short,tunn,TUNUNU,TURUNU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),man,puram,PURAMU,PURA,1,1,1366,KN54,Knossos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),man,puram,PURAMU,KURAMU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),husband,puram,PURAMU,PURA,1,1,1366,KN54,Knossos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),husband,puram,PURAMU,KURAMU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),father,atti,ATUTI,ATI,1,1,1651,ZAWc2,Zakros,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),father,atti,ATUTI,ATURI,1,1,1385,KNZb5,Knossos,pottery/ceramic,MMIIIB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),father,atti,ATUTI,ATU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),father,atti,ATUTI,PA₃TUTI,1,1,155,HT119,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),father,atti,ATUTI,ANATI,1,1,1115,IOZa8,Iouktas,stone,LMI
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),dog,erw,ERUWA,ERUJU,1,1,1618,ZA11a,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,NUTU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KINUMA,1,1,150,HT116a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KINUTE,1,1,1666,ARKH3a,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KINUMI,1,1,1674,ARKHZf9,Arkhalkhori,metal,LMI
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KITU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KITU,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),louse,kint,KINUTU,KIROTU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),tree,šint,SINUTU,SITU,1,1,13,HT9b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),tree,šint,SINUTU,SITU,1,1,222,HTWa1019,Haghia Triada - Portico 11 and Room 13,,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),tree,šint,SINUTU,SITU,1,1,1184,KH51,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),tree,šint,SINUTU,SITU,1,1,1631,ZA20,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),tree,šint,SINUTU,NUTU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,ROSUKU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,ASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,ARUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,AKU,1,1,1231,KH99,Khania,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,AJAKU,1,1,1406,KNZf13,Knossos,metal,LM IA
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bark,ašk,ASUKU,ADUKU,1,1,1598,TY3a,Tylissos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,ROSUKU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,ASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,ARUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,AKU,1,1,1231,KH99,Khania,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,AJAKU,1,1,1406,KNZf13,Knossos,metal,LM IA
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),skin,ašk,ASUKU,ADUKU,1,1,1598,TY3a,Tylissos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bone,šašt,SASUTU,SASU,1,1,55,HT42+59,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),bone,šašt,SASUTU,SASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),knee,pazz,PAZUZU,PAZU,1,1,1138,KH5,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,ROKUKU,1,1,167,HT127b,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,KUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TADAKU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TAKURO,1,1,52,HT40,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TAKURO,1,1,137,HT109,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TAKU,1,1,116,HT94a,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TASEKU,1,1,1631,ZA20,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TAREKU,1,1,109,HT88,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),belly,takk,TAKUKU,TARAKU,1,1,120,HT96a,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),neck,pitt,PITUTU,PITUMI,1,1,1623,ZA14,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),come,end,ENUDU,NUDU,1,1,52,HT40,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),come,end,ENUDU,ENU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIMI,1,1,120,HT96a,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIMI,1,1,1206,KH74,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIPIKI,1,1,1609,ZA5b,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,MIKI,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIKI,1,1,10,HT8a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIKI,1,1,1154,KH20,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),sun,šimigi,SIMIKI,SIKI,1,1,1674,ARKHZf9,Arkhalkhori,metal,LMI
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKIKU,1,1,19,HT13,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,ROKUKU,1,1,167,HT127b,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,KUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,KUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKUPA,1,1,150,HT116a,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKU,1,1,119,HT95b,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKU,1,1,1665,ARKH2,Arkhalkhori,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKU,1,1,1666,ARKH3a,Arkhalkhori,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEPAKU,1,1,1616,ZA10a,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),fire,tekk,TEKUKU,TEKAKU,1,1,86,HT62+73,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,ROKUKU,1,1,167,HT127b,Haghia Triada - Casa del Lebete,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,KUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TADAKU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TAKURO,1,1,52,HT40,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TAKURO,1,1,137,HT109,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TAKU,1,1,116,HT94a,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TASEKU,1,1,1631,ZA20,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TAREKU,1,1,109,HT88,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),smoke,takk,TAKUKU,TARAKU,1,1,120,HT96a,Haghia Triada - Casa Room 7,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,TIRU,1,1,1620,ZA12a,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,TIRU,1,1,1621,ZA12b,Zakros,stone,Uncertain
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,TIMARU,1,1,1554,PYR1,Pyrgos,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,KOMURU,1,1,1653,ZAZb34,Zakros,stone,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,MURU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),black,timr,TIMURU,TIIRU,1,1,8,HT7a,Haghia Triada - Villa Magazine,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),night,išt,ISUTU,ISITU,1,1,1184,KH51,Khania,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),night,išt,ISUTU,ITU,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB
Hurro_Urartian,Hurro-Urartian (Hurrian/Urartian),cold,tamm,TAMUMU,TANUMU,1,1,1380,KNZa10,Knossos,stone,LM IA
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,TUJAI,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,QARUI,1,1,114,HT93a,Haghia Triada - Casa Room 7,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,SIRUI,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,TUMEI,1,1,1529,PKZa8,Palaikastro,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),three,tri,TURUI,RUI,1,1,31,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),wide,plat,PURATU,PURA,1,1,1366,KN54,Knossos,clay,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),wide,plat,PURATU,RATU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),wide,plat,PURATU,RATU,1,1,1087,HTWc3024,Haghia Triada,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),wide,plat,PURATU,RATU,1,1,1526,PK1,Palaikastro,clay,LMI
Pre_Greek,Pre-Greek Substrate (Beekes 2014),wide,plat,PURATU,RATU,1,1,1612,ZA7a,Zakros,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),small,mikr,MIKURU,MIMIRU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),small,mikr,MIKURU,KURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),small,mikr,MIKURU,MIKUPA,1,1,138,HT110a,Haghia Triada - Casa Room 7,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),small,mikr,MIKURU,MITARU,1,1,120,HT96a,Haghia Triada - Casa Room 7,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),small,mikr,MIKURU,MIJARU,1,1,1655,ZAZg35,Zakros,,LM IA
Pre_Greek,Pre-Greek Substrate (Beekes 2014),thin,lept,REPUTU,RETETU,1,1,8,HT7a,Haghia Triada - Villa Magazine,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),thin,lept,REPUTU,RETU,1,1,1529,PKZa8,Palaikastro,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),thin,lept,REPUTU,RETU,1,1,1612,ZA7a,Zakros,stone,Uncertain
Pre_Greek,Pre-Greek Substrate (Beekes 2014),man,anēr,ANURU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),man,anēr,ANURU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),man,anēr,ANURU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Pre_Greek,Pre-Greek Substrate (Beekes 2014),man,anēr,ANURU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
