gorila_id,inscription_id,num_signs,num_words,segmented_text,ground_truth_boundaries,predicted_boundaries,confidence
KH69,1202,3,1,𐝫𐝫𐝫,[],[],0.0000
KH70,1203,3,1,𐝫𐝫𐝫,[],[],0.0000
KH72,1204,3,1,𐝫𐝫𐝫,[],[],0.0000
KH73,1205,17,1,𐝫𐝫𐝉𐘇𐝫𐝫𐄇𐘝𐄇𐜝𐄇𐝫𐝫𐝇𐘇𐝫𐝫,[],[],0.0000
KH74,1206,12,2,𐝫𐘤𐄁 | 𐘱𐘀𐘲𐝫𐝫𐘤𐝥𐘻𐝫,[2],[2],1.0000
KH75,1207,12,1,𐝫𐝫𐝆𐝫𐝫𐙗𐝫𐝇𐝉𐘝𐝁𐝫,[],[],0.0000
KH76,1208,11,1,𐝫𐝫𐘤𐄊𐝫𐝫𐙗𐝫𐝃𐝌𐝫,[],[],0.0000
KH77,1209,5,1,𐝫𐙗𐝫𐝍𐝫,[],[],0.0000
KH78,1210,5,2,𐝫 | 𐝫𐄒𐝫𐝫,[],[0],0.7500
KH79,1211,6,1,𐝫𐝫𐘂𐘀𐝫𐝫,[],[],0.0000
KH79+89,1212,16,2,𐝫𐘻𐘅𐝫𐝫𐘂𐘳𐄁 | 𐘇𐘴𐝫𐝫𐘂𐘀𐘝𐝫,[7],[7],1.0000
KH7a,1140,60,7,𐝫𐘗𐝫𐄁 | 𐝫𐘸𐙺𐄊𐜙𐄇𐝫𐝫𐘚𐜚𐝇𐘡𐘅𐘤𐄁 | 𐛪𐄐𐜙𐝆𐘚𐘱𐘂𐘋𐄁 | 𐘳𐘳𐄁 | 𐘌𐘠𐘸𐛪𐄊𐜙𐝁𐘈𐙙𐄁 | 𐙂𐝫𐄁 | 𐝫𐘺𐘡𐛪𐝫𐄐𐄎𐜙𐄇𐝕𐝉𐝫𐝫𐝁𐝌𐝫,"[3, 18, 27, 30, 40, 43]","[3, 18, 27, 30, 40, 43]",1.0000
KH7b,1141,22,2,𐝫—𐘉𐘳𐘚𐘈𐜙𐝆𐝫 | 𐝫𐘂𐘅𐘹𐜙𐝆𐜝𐄇𐘤𐄐𐄊𐜛𐄈,[],[8],0.7500
KH8,1142,27,1,𐝫𐝫𐘙𐝫𐝫𐘳𐄈𐜙𐝆𐘝𐝆𐝫𐙉𐝆𐙘𐝃𐙗𐝃𐙇𐝫𐝫𐘝𐝃𐙢𐄇𐚻𐄇,[],[],0.0000
KH80,1213,5,1,𐝫𐝂𐙖𐝫𐝫,[],[],0.0000
KH81,1214,10,1,𐝫𐝫𐄋𐝫𐛛𐄢𐝫𐝫𐄉𐝫,[],[],0.0000
KH82,1215,14,1,𐝫𐝫𐝫𐜏𐝉𐝫𐝫𐙧𐄇𐝫𐝫𐙼𐝫𐝫,[],[],0.0000
KH83,1216,11,2,𐝫𐄁 | 𐘇𐘆𐘗𐝫𐄐𐄋𐜩𐝫𐝫,[1],[1],1.0000
KH84,1217,13,1,𐝫𐝫𐙗𐝆𐝫𐝫𐙕𐄇𐙚𐝫𐜩𐝫𐝫,[],[],0.0000
KH85,1218,20,1,𐝫𐝫𐜐𐝆𐙜𐝫𐝫𐜩𐝇𐙏𐝫𐝫𐙘𐝫𐝫𐙗𐝫𐝂𐝫𐝫,[],[],0.0000
KH86,1219,23,2,𐝫𐘙𐘍𐙗𐝫𐝫 | 𐙗𐝫𐝀𐝁𐝁𐘢𐘯𐝫𐝫𐄉𐝫𐝫𐙗𐝫𐝕𐝫𐝫,[],[5],0.7500
KH87,1220,10,1,𐝫𐝫𐝫𐝉𐙚𐝫𐝫𐝆𐘖𐄇,[],[],0.0000
KH88,1221,13,3,𐘌𐘯𐙁𐄁 | 𐘐𐙈𐄁 | 𐘝𐄐𐘫𐘦𐄎𐝫,"[3, 6]","[3, 6]",1.0000
KH9,1143,39,3,𐘇𐘤𐘲𐘊𐘇𐄁 | 𐛨𐝫𐝫𐝇𐘝𐝃𐝁𐘻𐝫𐝫𐘚𐘤𐄁 | 𐜙𐝆𐝫𐝫𐄈𐙗𐝃𐙍𐝫𐝫𐙗𐝃𐝉𐝫𐝫𐝎𐛌𐙘𐄇𐝫,"[5, 18]","[5, 18]",1.0000
KH90,1222,13,2,𐝫𐄁 | 𐝫𐘱𐝫𐝫𐙁𐘳𐘭𐘳𐝫𐝫𐝫,[1],[1],1.0000
KH91,1223,27,2,𐝫𐝫𐄁 | 𐝫𐙉𐄇𐙍𐝫𐝫𐙨𐄇𐝆𐝉𐙀𐝫𐝫𐝀𐘹𐝇𐘝𐝫𐝫𐜩𐝇𐜪𐝫𐝫,[2],[2],1.0000
KH92,1224,16,1,𐘇𐘀𐘐𐘭𐙂𐘝𐘃𐄐𐝫𐝫𐘅𐘸𐄇𐝫𐝫𐝫,[],[],0.0000
KH93,1225,1,1,𐝫,[],[],0.0000
KH94,1226,13,1,𐝫𐝫𐘌𐝫𐘫𐝫𐄐𐄍𐘚𐝫𐘍𐝫𐝫,[],[],0.0000
KH95,1227,4,2,𐝫 | 𐘈𐄍𐝫,[],[0],0.7500
KH96,1228,6,1,𐝫𐝫𐝫𐝈𐝀𐝀,[],[],0.0000
KH97a,1229,9,1,𐝫𐘙𐘇𐘱𐝫𐝫𐘅𐝫𐝫,[],[],0.0000
KH97b,1230,6,1,𐝫𐘈𐘚𐝫𐝫𐝫,[],[],0.0000
KH99,1231,13,2,𐝫𐘂𐘭𐘦𐝫𐝫𐘇𐘤 | 𐙈𐝫𐙂𐘾𐝫,[],[7],0.7500
KHWa1001,1234,2,1,𐜡𐚳,[],[],0.0000
KHWa1002,1235,2,1,𐜡𐚳,[],[],0.0000
KHWa1003,1236,1,1,𐙃,[],[],0.0000
KHWa1004,1237,1,1,𐙃,[],[],0.0000
KHWa1005,1238,1,1,𐘼,[],[],0.0000
KHWa1006,1239,1,1,𐘼,[],[],0.0000
KHWa1007,1240,1,1,𐘼,[],[],0.0000
KHWa1008,1241,1,1,𐘼,[],[],0.0000
KHWa1009,1242,1,1,𐘼,[],[],0.0000
KHWa1010,1243,1,1,𐘼,[],[],0.0000
KHWa1011,1244,1,1,𐙕,[],[],0.0000
KHWa1012,1245,1,1,𐙕,[],[],0.0000
KHWa1013,1246,2,1,𐙅𐘁,[],[],0.0000
KHWa1014,1247,2,1,𐙅𐘁,[],[],0.0000
KHWa1015,1248,2,1,𐙅𐘁,[],[],0.0000
KHWa1016,1249,2,1,𐙅𐘁,[],[],0.0000
KHWa1017,1250,1,1,𐙕,[],[],0.0000
KHWa1018,1251,1,1,𐚟,[],[],0.0000
KHWa1019,1252,1,1,𐝃,[],[],0.0000
KHWa1020,1253,2,1,𐝫𐄁,[1],[1],1.0000
KHWc2001,1254,1,1,𐘵,[],[],0.0000
KHWc2002,1255,1,1,𐘵,[],[],0.0000
KHWc2003,1256,1,1,𐝫,[],[],0.0000
KHWc2004,1257,2,1,𐙇𐝫,[],[],0.0000
KHWc2005,1258,4,1,𐘾𐘅𐘝𐘠,[],[],0.0000
KHWc2006,1259,1,1,𐚱,[],[],0.0000
KHWc2007,1260,1,1,𐚱,[],[],0.0000
KHWc2008,1261,1,1,𐚫,[],[],0.0000
KHWc2009,1262,1,1,𐚫,[],[],0.0000
KHWc2010,1263,1,1,𐚩,[],[],0.0000
KHWc2011,1264,1,1,𐚫,[],[],0.0000
KHWc2012,1265,1,1,𐚫,[],[],0.0000
KHWc2013,1266,1,1,𐚫,[],[],0.0000
KHWc2014,1267,1,1,𐚫,[],[],0.0000
KHWc2015,1268,1,1,𐚫,[],[],0.0000
KHWc2016,1269,1,1,𐚫,[],[],0.0000
KHWc2017,1270,1,1,𐚫,[],[],0.0000
KHWc2018,1271,1,1,𐚫,[],[],0.0000
KHWc2019,1272,1,1,𐚫,[],[],0.0000
KHWc2020,1273,1,1,𐚩,[],[],0.0000
KHWc2021,1274,1,1,𐚩,[],[],0.0000
KHWc2022,1275,1,1,𐚫,[],[],0.0000
KHWc2023,1276,1,1,𐚫,[],[],0.0000
KHWc2024,1277,1,1,𐚫,[],[],0.0000
KHWc2025,1278,2,1,𐚩𐝫,[],[],0.0000
KHWc2026,1279,1,1,𐙮,[],[],0.0000
KHWc2027,1280,1,1,𐙮,[],[],0.0000
KHWc2028,1281,1,1,𐙔,[],[],0.0000
KHWc2029,1282,1,1,𐛧,[],[],0.0000
KHWc2030,1283,1,1,𐛧,[],[],0.0000
KHWc2031,1284,1,1,𐛧,[],[],0.0000
KHWc2032,1285,1,1,𐛧,[],[],0.0000
KHWc2033,1286,1,1,𐘵,[],[],0.0000
KHWc2034,1287,1,1,𐘵,[],[],0.0000
KHWc2035,1288,1,1,𐘵,[],[],0.0000
KHWc2036,1289,1,1,𐙐,[],[],0.0000
KHWc2037,1290,1,1,𐙐,[],[],0.0000
KHWc2038,1291,1,1,𐙐,[],[],0.0000
KHWc2039,1292,1,1,𐙐,[],[],0.0000
KHWc2040,1293,1,1,𐙐,[],[],0.0000
KHWc2041,1294,1,1,𐙐,[],[],0.0000
KHWc2042,1295,1,1,𐙐,[],[],0.0000
KHWc2043,1296,1,1,𐙐,[],[],0.0000
KHWc2044,1297,1,1,𐙐,[],[],0.0000
KHWc2045,1298,1,1,𐙐,[],[],0.0000
KHWc2046,1299,1,1,𐜈,[],[],0.0000
KHWc2047,1300,1,1,𐜈,[],[],0.0000
KHWc2048,1301,1,1,𐜈,[],[],0.0000
KHWc2049,1302,1,1,𐜈,[],[],0.0000
KHWc2050,1303,1,1,𐜈,[],[],0.0000
KHWc2051,1304,1,1,𐜈,[],[],0.0000
KHWc2052,1305,1,1,𐜈,[],[],0.0000
KHWc2053,1306,1,1,𐜈,[],[],0.0000
KHWc2054,1307,2,1,𐝥𐘻,[],[],0.0000
KHWc2055,1308,2,1,𐝥𐘻,[],[],0.0000
KHWc2056,1309,1,1,𐜥,[],[],0.0000
KHWc2057,1310,1,1,𐜥,[],[],0.0000
KHWc2058,1311,1,1,𐛦,[],[],0.0000
KHWc2059,1314,1,1,𐛦,[],[],0.0000
KHWc2060,1315,1,1,𐛦,[],[],0.0000
KHWc2061,1316,1,1,𐛦,[],[],0.0000
KHWc2062,1317,1,1,𐛦,[],[],0.0000
KHWc2063,1318,1,1,𐘒,[],[],0.0000
KHWc2064,1319,1,1,𐛝,[],[],0.0000
KHWc2065,1320,2,1,𐝥𐚋,[],[],0.0000
KHWc2066,1321,1,1,𐛀,[],[],0.0000
KHWc2067,1322,1,1,𐙾,[],[],0.0000
KHWc2068,1323,1,1,𐙾,[],[],0.0000
KHWc2069,1324,1,1,𐘖,[],[],0.0000
KHWc2070,1325,1,1,𐛀,[],[],0.0000
KHWc2074,1326,1,1,𐝫,[],[],0.0000
KHWc2079,1327,1,1,𐚫,[],[],0.0000
KHWc2084,1328,1,1,𐚨,[],[],0.0000
KHWc2088,1329,1,1,𐝫,[],[],0.0000
KHWc2089,1330,1,1,𐝫,[],[],0.0000
KHWc2091,1313,1,1,𐛦,[],[],0.0000
KHWc2092,1312,1,1,𐛦,[],[],0.0000
KHWc2095,1331,1,1,𐙐,[],[],0.0000
KHWc2096,1333,1,1,𐙐,[],[],0.0000
KHWc2097,1332,1,1,𐛥,[],[],0.0000
KHWc2098,1334,1,1,𐙮,[],[],0.0000
KHWc2099,1335,1,1,𐛝,[],[],0.0000
KHWc2100,1336,3,1,𐙇𐚌𐘱,[],[],0.0000
KHWc2101,1337,1,1,𐘵,[],[],0.0000
KHWc2102,1338,1,1,𐘏,[],[],0.0000
KHWc2103,1339,1,1,𐚨,[],[],0.0000
KHWc2104,1340,1,1,𐘵,[],[],0.0000
KHWc2105,1341,1,1,𐘵,[],[],0.0000
KHWc2106,1342,1,1,𐛧,[],[],0.0000
KHWc2109,1343,1,1,𐛦,[],[],0.0000
KHWc2110,1344,1,1,𐘵,[],[],0.0000
KHWc2111,1345,1,1,𐙐,[],[],0.0000
KHWc2113,1346,1,1,𐜈,[],[],0.0000
KHWc2114,1347,2,1,𐚨𐝫,[],[],0.0000
KHWc2115,1348,1,1,𐘵,[],[],0.0000
KHWc2117,1349,3,1,𐙇𐝫𐛥,[],[],0.0000
KHWc2118,1350,1,1,𐘵,[],[],0.0000
KHWc2121,1351,1,1,𐝫,[],[],0.0000
KHWc2122,1352,1,1,𐚨,[],[],0.0000
KHWc2123,1353,3,1,𐝭𐘢𐘾,[],[],0.0000
KHWc2124,1354,1,1,𐘮,[],[],0.0000
KHZb98,1355,1,1,𐘝,[],[],0.0000
KHZc106,1397,4,1,𐘞𐘞𐘴𐘋,[],[],0.0000
KKHZb1,1711,1,1,𐘸,[],[],0.0000
KN1a,1356,6,1,𐘱𐙂𐘠𐘡𐄚𐄓,[],[],0.0000
KN1b,1357,7,1,𐘱𐘬𐘴𐘠𐘡𐄙𐄋,[],[],0.0000
KN2,1358,10,1,𐝫𐘘𐘅𐄈𐙈𐄉𐛁𐄋𐝫𐝫,[],[],0.0000
KN22a,1359,12,2,𐝫𐘲𐘶𐘳𐝫 | 𐝫𐄑𐝫𐝫𐘾𐘧𐝫,[],[4],0.7500
KN22b,1360,6,1,𐝫𐘊𐘆𐘰𐄙𐄐,[],[],0.0000
KN22c,1361,11,3,𐝫𐙁𐘲𐘻𐄁 | 𐝫𐄁 | 𐝫𐘅𐝫𐝫,"[4, 6]","[4, 6]",1.0000
KN28a,1362,16,1,𐝫𐝫𐝫𐘓𐄇𐝫𐝫𐙠𐄏𐝫𐝫𐙉𐝫𐄋𐝫𐝫,[],[],0.0000
KN28b,1363,12,2,𐝫𐝫 | 𐝫𐘃𐝊𐝫𐝫𐄉𐛓𐝊𐝫𐝫,[],[1],0.7500
KN32a,1364,10,2,𐝫 | 𐝫𐘇𐘂𐝫𐘇𐘾𐘳𐝫𐝫,[],[0],0.7500
KN32b,1365,13,2,𐝫 | 𐝫𐘃𐝫𐝫𐘞𐘫𐘂𐝫𐝫𐘱𐘲𐝫,[],[0],0.7500
KN49,1367,3,2,𐄁 | 𐝈𐝫,[0],[0],1.0000
KN54,1366,10,2,𐝫 | 𐝫𐘫𐘴𐝫𐝫𐙏𐝇𐝫𐝫,[],[0],0.7500
KNWa50,1368,1,1,𐙕,[],[],0.0000
KNWa51,1699,1,1,𐘻,[],[],0.0000
KNWb33,1369,6,2,𐘌𐘸𐝫 | 𐘯𐘈𐝫,[],[2],0.7500
KNWb50,1370,1,1,𐙕,[],[],0.0000
KNWb51,1371,1,1,𐄁,[0],[0],1.0000
KNWc23,1373,1,1,𐘽,[],[],0.0000
KNWc26,1374,4,1,𐘘𐘱𐘝𐘢,[],[],0.0000
KNWc29,1375,1,1,𐘑,[],[],0.0000
KNWc3,1372,5,2,𐝫 | 𐘾𐘚𐘾𐝫,[],[0],0.7500
KNWc30,1376,3,1,𐝫𐘱𐘴,[],[],0.0000
KNWc42,1377,3,1,𐝫𐘅𐘵,[],[],0.0000
KNWc43,1378,2,1,𐝫𐄁,[1],[1],1.0000
KNWc48,1379,2,1,𐝫𐘃,[],[],0.0000
KNZa10,1380,25,5,𐝫𐘳𐘯𐘕𐘠𐄁 | 𐘱𐘞𐘞𐘴𐙁𐘅𐄁 | 𐘀𐘮𐝫𐄁 | 𐝫𐘬𐘮𐘄𐄁 | 𐘚𐘱𐝫,"[5, 12, 16, 21]","[5, 12, 16, 21]",1.0000
KNZa17,1381,4,1,𐝫𐘱𐘿𐄁,[3],[3],1.0000
KNZa18,1382,13,5,𐄁 | 𐝫𐘱𐄁 | 𐝫𐄁 | 𐝫𐘱𐄁 | 𐘱𐘮𐝫𐄁,"[0, 3, 5, 8, 12]","[0, 3, 5, 8, 12]",1.0000
KNZa19,1383,11,2,𐝫𐘥𐘶𐘻𐝫𐄁 | —𐝫𐙈𐘻𐘅,[5],[5],1.0000
KNZb20,1386,4,1,𐝫𐘅𐘇𐘰,[],[],0.0000
KNZb34,1388,1,1,𐛻,[],[],0.0000
KNZb35,1389,12,1,𐝫𐘱𐝫𐘆𐝫𐘣𐝫𐝫𐙖𐄙𐘝𐄈,[],[],0.0000
KNZb4,1384,8,3,𐝫𐘶𐄁 | 𐘱𐘤𐄁 | 𐘤𐝫,"[2, 5]","[2, 5]",1.0000
KNZb40,1394,6,1,𐘇𐘂𐘸𐘉𐘅𐘇,[],[],0.0000
KNZb5,1385,6,1,𐘇𐘹𐘭𐘤𐘠𐄁,[5],[5],1.0000
KNZb52,1395,4,1,𐙀𐘭𐘝𐙁,[],[],0.0000
KNZb56,1396,2,1,𐘁𐛧,[],[],0.0000
KNZb<27>,1387,7,2,𐘆𐘅𐘉𐄁 | 𐙍𐄐𐄍,[3],[3],1.0000
KNZb<36>,1390,1,1,𐙍,[],[],0.0000
KNZb<37>,1391,1,1,𐙍,[],[],0.0000
KNZb<38>,1392,1,1,𐙍,[],[],0.0000
KNZb<39>,1393,1,1,𐘝,[],[],0.0000
KNZc6,1398,26,3,𐘟𐘠𐘭𐘇𐘆𐘀𐘸𐘠𐘂𐙂𐄁 | 𐘝𐘱𐘯𐄁 | 𐘶𐙂𐘅𐘂𐙂𐘯𐘉𐝫𐘚𐙀𐄁,"[10, 14, 25]","[10, 14, 25]",1.0000
KNZc7,1399,25,5,𐘇𐘾𐘯𐘍𐘠𐄁 | 𐘬𐘴𐘙𐄁 | 𐘇𐙀𐘴𐄁 | 𐘱𐘞𐘴𐘇𐘅𐘗𐄁 | 𐘣𐘢𐝫𐄁,"[5, 9, 13, 20, 24]","[5, 9, 13, 20, 24]",1.0000
KNZd46,1400,3,1,𐝫𐘫𐝫,[],[],0.0000
KNZe16,1401,2,1,𐘇𐘢,[],[],0.0000
KNZe44,1402,4,1,𐘚𐝫𐘮𐘱,[],[],0.0000
KNZe45,1403,4,3,𐘾 | 𐘤𐘇 | 𐘃,[],"[0, 2]",0.7500
KNZe49,1404,3,1,𐘥𐘤𐘃,[],[],0.0000
KNZe56,1405,3,1,𐘵𐘀𐝫,[],[],0.0000
KNZf13,1406,19,3,𐘇𐘙𐘗𐘤 | 𐘆 | 𐙕𐘢𐘥𐘂𐘱𐘳𐘭𐘈𐘃𐘭𐘕𐘇𐘱𐙂,[],"[3, 4]",0.7500
KNZf31,1407,51,9,𐝫𐘤𐝫𐘤𐘍𐘗𐙠𐄁 | 𐘀𐘬𐘻𐘗𐄁 | 𐘌𐘻𐘨𐘅𐘴𐄁 | 𐘇𐘮𐘢𐄁 | 𐘃𐘲𐘦𐘈𐘥𐘚𐄁 | 𐘇𐘀𐘴𐄁 | 𐘠𐘆𐘃𐘌𐘠𐄁 | 𐘳𐘞𐘍𐄁 | 𐘳𐘃𐘚𐘥𐘍𐘙𐄁,"[7, 12, 18, 22, 29, 33, 39, 43, 50]","[7, 12, 18, 22, 29, 33, 39, 43, 50]",1.0000
KNZg55,1409,3,1,𐘱𐘞𐘱,[],[],0.0000
KNZg57a,1718,17,1,𐜪𐜪𐜫𐜩𐜶𐝫𐝫𐝫𐝫𐘝𐝫𐝫𐝫𐝫𐚪𐝫𐝫,[],[],0.0000
KNZg57b,1719,11,1,𐘚𐙂𐘣𐘴𐘾𐘬ၶb𐙉𐙉𐙋,[],[],0.0000
KNZg<21>,1408,1,1,𐛈,[],[],0.0000
KO(?)Zf2,1411,16,1,𐘇𐘴𐘺𐙂𐙀𐘮𐘞𐘄𐙁𐘁𐙄𐘳𐘦𐘊𐘝𐘍,[],[],0.0000
KOZa1,1410,32,6,𐘇𐘳𐘚𐙕𐘮𐘱𐘹𐘘𐘞𐄁 | 𐘬𐙦𐘙𐄁 | 𐘚𐘀𐘇𐄁 | 𐘉𐘅𐘾𐘅𐘤𐄁 | 𐘚𐘢𐘅𐙁𐄁 | 𐘤𐘘𐘃,"[9, 13, 17, 23, 28]","[9, 13, 17, 23, 28]",1.0000
KYZa2,1412,3,1,𐘀𐙁𐘃,[],[],0.0000
KYZg1,1413,1,1,𐛴,[],[],0.0000
LACHZa1,1708,8,3,𐘻𐄁 | 𐘭𐘀𐘉𐄁 | 𐘈𐝕,"[1, 5]","[1, 5]",1.0000
LAZb1(bis),1414,4,1,𐘱𐘠𐘹𐙂,[],[],0.0000
MA10a,1428,10,2,𐝫𐘘𐄁 | 𐜲𐄈𐜰𐄊𐜱𐄊𐝫,[2],[2],1.0000
MA10b,1429,16,2,𐝫𐘬𐘢𐘃𐘮𐄁 | 𐜭𐄇𐜰𐄉𐝫𐄊𐜬𐄈𐛄𐄈,[5],[5],1.0000
MA10c,1430,7,1,𐝫𐜰𐄈𐜱𐄉𐚤𐝫,[],[],0.0000
MA10d,1431,3,1,𐝫𐜴𐜳,[],[],0.0000
MA1a,1415,10,1,𐄂𐘚𐘬𐘣𐘨𐘿𐘦𐘻𐘯𐄁,[9],[9],1.0000
MA1b,1416,8,2,𐘇𐙁𐄁 | 𐘨𐘿𐘦𐘻𐘯,[2],[2],1.0000
MA1c,1417,1,1,𐘠,[],[],0.0000
MA2a,1418,4,1,𐝫𐘬𐘴𐄋,[],[],0.0000
MA2b,1419,12,1,𐝫𐘙𐘠𐄊𐝫𐘠𐄇𐘱𐙂𐄈𐘠𐝫,[],[],0.0000
MA2c,1420,11,2,𐝫𐘉 | 𐘅𐘅𐄉𐝫𐘱𐙁𐘉𐘠𐄌,[],[1],0.7500
MA4a,1421,12,1,𐘳𐜅𐄐𐄋𐜆𐄙𐄑𐜄𐄔𐄉𐜃𐄒,[],[],0.0000
MA4b,1422,10,1,𐘇𐝫𐝫𐘱𐙒𐄙𐄑𐄉𐄙𐄕,[],[],0.0000
MA6a,1423,9,1,𐝫𐙒𐝫𐄡𐄓𐄇𐜅𐄒𐄋,[],[],0.0000
MA6b,1424,5,1,𐝫𐙒𐄞𐄑𐝫,[],[],0.0000
MA6c,1425,16,1,𐝫𐜅𐄊𐝫𐙒𐝫𐄗𐄍𐝫𐝫𐙒𐝫𐄚𐄒𐄉𐝫,[],[],0.0000
MA6d,1426,4,1,𐝫𐙒𐄚𐝫,[],[],0.0000
MA9,1427,2,1,𐝫𐄣,[],[],0.0000
MARGWa1-26,1437,1,1,𐘾,[],[],0.0000
MAWc7,1433,1,1,𐙒,[],[],0.0000
MAWc<5>,1432,6,1,𐘇𐘞𐘀𐘾𐛴𐄊,[],[],0.0000
MAZb15,1434,2,1,𐚥𐝇,[],[],0.0000
MAZb8,1435,3,1,𐘱𐘞𐝫,[],[],0.0000
MAZe11,1436,3,1,𐘿𐘤𐘃,[],[],0.0000
MI2,1438,13,2,𐘫𐝫—𐝫𐘬𐘾𐝫𐄁 | 𐜪𐝫—𐘾𐝫,[7],[7],1.0000
MILZb1,1441,4,1,𐝫𐘰𐘤𐘨,[],[],0.0000
MILZb2,1687,2,1,𐘰𐘜,[],[],0.0000
MILZb3,1688,2,1,𐘤𐘃,[],[],0.0000
MILZb4,1689,2,1,𐘙𐙅,[],[],0.0000
MIZb1,1439,2,1,𐘸𐘘,[],[],0.0000
MIZb3,1440,2,1,𐘙𐘠,[],[],0.0000
MOZf1,1444,3,1,𐙹𐘞𐘕,[],[],0.0000
MYZf1,1445,1,1,𐛉,[],[],0.0000
MYZf2,1446,1,1,𐁁,[],[],0.0000
MYZg1,1447,1,1,𐘲,[],[],0.0000
NEZa1,1448,4,1,𐝫𐘚𐘀𐝫,[],[],0.0000
PA1,1449,7,2,𐘇 | 𐙂𐘶𐘂𐙈𐄒𐄋,[],[0],0.7500
PE1,1450,26,1,𐘉𐘾𐘙𐘇𐘈𐘤𐘅𐙂𐘂𐘭𐙇𐄔𐝫𐛭𐄑𐄌𐝆𐘡𐘾𐝫𐙇𐄖𐄈𐛭𐄒𐄌,[],[],0.0000
PE2,1451,30,1,𐝫𐄉𐝁𐘘𐘢𐝫𐙙𐘻𐄇𐝄𐘇𐙱𐘍𐝃𐘇𐘭𐘂𐝃𐘌𐘌𐘀𐝆𐘄𐘋𐝁𐘄𐘪𐘙𐄇𐝫,[],[],0.0000
PEWs,1452,4,1,𐙉𐘠𐘡𐄇,[],[],0.0000
PEWy5,1453,4,1,𐙖𐙛𐄇𐝆,[],[],0.0000
PEZb,1454,4,1,𐝫𐘇𐘯𐝫,[],[],0.0000
PEZb3,1455,11,1,𐘇𐘾𐘴𐘸𐘳𐘅𐘤𐘱𐘈𐙇𐘍,[],[],0.0000
PEZb7,1456,6,1,𐝫𐘇𐘱𐘮𐘢𐄇,[],[],0.0000
PEZb8,1457,1,1,𐘇,[],[],0.0000
PEZc4,1458,9,1,𐝫𐘇𐘱𐝫≈𐝫𐘱𐘤𐝫,[],[],0.0000
PEZg5,1459,4,1,𐙖𐙛𐄇𐝆,[],[],0.0000
PEZg6,1460,12,2,𐘚𐘅𐝫𐄁 | 𐝫𐘃—𐘳𐘅𐙁𐘧—,[3],[3],1.0000
PH(?)31a,1504,40,3,𐝫 | 𐝫𐘇𐝫𐝫𐘘𐚾𐄇𐙁𐘆𐘑𐄇𐘓𐝫𐄁 | 𐝫𐘗𐄇𐙂𐘰𐘯𐙄𐘤𐘙𐄇𐘂𐘳𐘀𐝫𐝫𐄇𐙂𐘁𐚾𐄇𐘑𐄋𐘐𐄉𐝫,[14],"[0, 14]",0.8750
PH(?)31b,1505,41,2,𐝫𐝫𐘓𐄈𐘐𐄇𐝫𐝫𐘬𐘭𐘔𐄇𐘹𐝫𐝫𐘗𐘔𐄇𐘓𐄋𐘃𐘭𐘑𐝫𐝫𐄇𐘭 | 𐘘𐙁𐘠𐘑𐙄𐘤𐘙𐘇𐘻𐘀𐘵𐘔𐄇𐝫,[],[26],0.7500
PH10,1474,6,1,𐚏𐘡𐚎𐙒𐝈𐝈,[],[],0.0000
PH11,1475,15,1,—|||||||||||||—,[],[],0.0000
PH12a,1476,7,1,𐙇𐙿𐙒𐄐𐝫𐝈𐝈,[],[],0.0000
PH12b,1477,6,1,𐝃𐝫𐝫𐝃𐝃𐝫,[],[],0.0000
PH12c,1478,1,1,𐘃,[],[],0.0000
PH13a,1479,6,1,𐝫𐙒𐙴𐝫𐝃𐝃,[],[],0.0000
PH13b,1480,2,1,𐝫𐚐,[],[],0.0000
PH13c,1481,6,1,𐝫𐘃𐙀𐝃𐝃𐝫,[],[],0.0000
PH14a,1482,4,1,𐝫𐘱𐙘𐘝,[],[],0.0000
PH14b,1483,3,1,𐘇𐘻𐝫,[],[],0.0000
PH15a,1484,8,1,𐝫𐙁𐘃𐘙𐙿𐄐𐄇𐝫,[],[],0.0000
PH15b,1485,4,1,𐝫𐚑𐙒𐝫,[],[],0.0000
PH16a,1486,9,1,𐝫𐘠𐘅𐝫—𐝫𐚒𐘝𐝫,[],[],0.0000
PH16b,1487,7,1,𐝫𐘱𐘞𐝫—𐘠𐝫,[],[],0.0000
PH17a,1488,3,1,𐝫𐚓𐝫,[],[],0.0000
PH17b,1489,3,1,𐝫𐚔𐝫,[],[],0.0000
PH18a,1490,5,1,𐝫𐘣𐘱𐝫𐝫,[],[],0.0000
PH18b,1491,2,1,𐝫𐝫,[],[],0.0000
PH19,1492,4,1,𐘢𐘵𐝫𐝫,[],[],0.0000
PH1a,1462,16,3,𐝫𐘆𐘴𐘆𐘅𐙨𐄁 | 𐝉𐝫𐘱𐄁 | 𐙨𐄇𐙗𐝅𐝫,"[6, 10]","[6, 10]",1.0000
PH1b,1463,11,2,𐄁 | 𐝫𐘅𐄇𐘂𐝫𐝫𐘝𐄈𐝄𐝇,[0],[0],1.0000
PH2,1464,20,1,𐘇𐘈𐘹𐘐𐄇𐘴𐘵𐘆𐘸𐄕𐘢𐘘𐘡𐘶𐄕𐘈𐘞𐘰𐄕𐝫,[],[],0.0000
PH22a,1493,3,1,𐝫𐝆𐝆,[],[],0.0000
PH22b,1494,1,1,𐝫,[],[],0.0000
PH24,1495,2,1,𐘁𐘡,[],[],0.0000
PH25,1496,5,1,𐙍𐄈𐝫𐝫𐝫,[],[],0.0000
