bennett_id,frequency,consonant_class,vowel,plausible,series,reasons
AB 118,0,VELAR,a,True,,zero frequency — no constraint
AB 118,0,VELAR,e,True,,zero frequency — no constraint
AB 118,0,VELAR,i,True,,zero frequency — no constraint
AB 118,0,VELAR,o,True,,zero frequency — no constraint
AB 118,0,VELAR,u,True,,zero frequency — no constraint
AB 118,0,SIBILANT,a,True,,zero frequency — no constraint
AB 118,0,SIBILANT,e,True,,zero frequency — no constraint
AB 118,0,SIBILANT,i,True,,zero frequency — no constraint
AB 118,0,SIBILANT,o,True,,zero frequency — no constraint
AB 118,0,SIBILANT,u,True,,zero frequency — no constraint
AB 118,0,LIQUID,a,True,,zero frequency — no constraint
AB 118,0,LIQUID,e,True,,zero frequency — no constraint
AB 118,0,LIQUID,i,True,,zero frequency — no constraint
AB 118,0,LIQUID,o,True,,zero frequency — no constraint
AB 118,0,LIQUID,u,True,,zero frequency — no constraint
AB 118,0,PALATAL,a,True,,zero frequency — no constraint
AB 118,0,PALATAL,e,True,,zero frequency — no constraint
AB 118,0,PALATAL,i,True,,zero frequency — no constraint
AB 118,0,PALATAL,o,True,,zero frequency — no constraint
AB 118,0,PALATAL,u,True,,zero frequency — no constraint
AB 118,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 118,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 118,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 118,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 118,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 118,0,VOWEL,a,True,,zero frequency — no constraint
AB 118,0,VOWEL,e,True,,zero frequency — no constraint
AB 118,0,VOWEL,i,True,,zero frequency — no constraint
AB 118,0,VOWEL,o,True,,zero frequency — no constraint
AB 118,0,VOWEL,u,True,,zero frequency — no constraint
AB 119,0,DENTAL,a,True,,zero frequency — no constraint
AB 119,0,DENTAL,e,True,,zero frequency — no constraint
AB 119,0,DENTAL,i,True,,zero frequency — no constraint
AB 119,0,DENTAL,o,True,,zero frequency — no constraint
AB 119,0,DENTAL,u,True,,zero frequency — no constraint
AB 119,0,LABIAL,a,True,,zero frequency — no constraint
AB 119,0,LABIAL,e,True,,zero frequency — no constraint
AB 119,0,LABIAL,i,True,,zero frequency — no constraint
AB 119,0,LABIAL,o,True,,zero frequency — no constraint
AB 119,0,LABIAL,u,True,,zero frequency — no constraint
AB 119,0,VELAR,a,True,,zero frequency — no constraint
AB 119,0,VELAR,e,True,,zero frequency — no constraint
AB 119,0,VELAR,i,True,,zero frequency — no constraint
AB 119,0,VELAR,o,True,,zero frequency — no constraint
AB 119,0,VELAR,u,True,,zero frequency — no constraint
AB 119,0,SIBILANT,a,True,,zero frequency — no constraint
AB 119,0,SIBILANT,e,True,,zero frequency — no constraint
AB 119,0,SIBILANT,i,True,,zero frequency — no constraint
AB 119,0,SIBILANT,o,True,,zero frequency — no constraint
AB 119,0,SIBILANT,u,True,,zero frequency — no constraint
AB 119,0,LIQUID,a,True,,zero frequency — no constraint
AB 119,0,LIQUID,e,True,,zero frequency — no constraint
AB 119,0,LIQUID,i,True,,zero frequency — no constraint
AB 119,0,LIQUID,o,True,,zero frequency — no constraint
AB 119,0,LIQUID,u,True,,zero frequency — no constraint
AB 119,0,PALATAL,a,True,,zero frequency — no constraint
AB 119,0,PALATAL,e,True,,zero frequency — no constraint
AB 119,0,PALATAL,i,True,,zero frequency — no constraint
AB 119,0,PALATAL,o,True,,zero frequency — no constraint
AB 119,0,PALATAL,u,True,,zero frequency — no constraint
AB 119,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 119,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 119,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 119,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 119,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 119,0,VOWEL,a,True,,zero frequency — no constraint
AB 119,0,VOWEL,e,True,,zero frequency — no constraint
AB 119,0,VOWEL,i,True,,zero frequency — no constraint
AB 119,0,VOWEL,o,True,,zero frequency — no constraint
AB 119,0,VOWEL,u,True,,zero frequency — no constraint
AB 120,0,DENTAL,a,True,,zero frequency — no constraint
AB 120,0,DENTAL,e,True,,zero frequency — no constraint
AB 120,0,DENTAL,i,True,,zero frequency — no constraint
AB 120,0,DENTAL,o,True,,zero frequency — no constraint
AB 120,0,DENTAL,u,True,,zero frequency — no constraint
AB 120,0,LABIAL,a,True,,zero frequency — no constraint
AB 120,0,LABIAL,e,True,,zero frequency — no constraint
AB 120,0,LABIAL,i,True,,zero frequency — no constraint
AB 120,0,LABIAL,o,True,,zero frequency — no constraint
AB 120,0,LABIAL,u,True,,zero frequency — no constraint
AB 120,0,VELAR,a,True,,zero frequency — no constraint
AB 120,0,VELAR,e,True,,zero frequency — no constraint
AB 120,0,VELAR,i,True,,zero frequency — no constraint
AB 120,0,VELAR,o,True,,zero frequency — no constraint
AB 120,0,VELAR,u,True,,zero frequency — no constraint
AB 120,0,SIBILANT,a,True,,zero frequency — no constraint
AB 120,0,SIBILANT,e,True,,zero frequency — no constraint
AB 120,0,SIBILANT,i,True,,zero frequency — no constraint
AB 120,0,SIBILANT,o,True,,zero frequency — no constraint
AB 120,0,SIBILANT,u,True,,zero frequency — no constraint
AB 120,0,LIQUID,a,True,,zero frequency — no constraint
AB 120,0,LIQUID,e,True,,zero frequency — no constraint
AB 120,0,LIQUID,i,True,,zero frequency — no constraint
AB 120,0,LIQUID,o,True,,zero frequency — no constraint
AB 120,0,LIQUID,u,True,,zero frequency — no constraint
AB 120,0,PALATAL,a,True,,zero frequency — no constraint
AB 120,0,PALATAL,e,True,,zero frequency — no constraint
AB 120,0,PALATAL,i,True,,zero frequency — no constraint
AB 120,0,PALATAL,o,True,,zero frequency — no constraint
AB 120,0,PALATAL,u,True,,zero frequency — no constraint
AB 120,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 120,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 120,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 120,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 120,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 120,0,VOWEL,a,True,,zero frequency — no constraint
AB 120,0,VOWEL,e,True,,zero frequency — no constraint
AB 120,0,VOWEL,i,True,,zero frequency — no constraint
AB 120,0,VOWEL,o,True,,zero frequency — no constraint
AB 120,0,VOWEL,u,True,,zero frequency — no constraint
AB 121,0,DENTAL,a,True,,zero frequency — no constraint
AB 121,0,DENTAL,e,True,,zero frequency — no constraint
AB 121,0,DENTAL,i,True,,zero frequency — no constraint
AB 121,0,DENTAL,o,True,,zero frequency — no constraint
AB 121,0,DENTAL,u,True,,zero frequency — no constraint
AB 121,0,LABIAL,a,True,,zero frequency — no constraint
AB 121,0,LABIAL,e,True,,zero frequency — no constraint
AB 121,0,LABIAL,i,True,,zero frequency — no constraint
AB 121,0,LABIAL,o,True,,zero frequency — no constraint
AB 121,0,LABIAL,u,True,,zero frequency — no constraint
AB 121,0,VELAR,a,True,,zero frequency — no constraint
AB 121,0,VELAR,e,True,,zero frequency — no constraint
AB 121,0,VELAR,i,True,,zero frequency — no constraint
AB 121,0,VELAR,o,True,,zero frequency — no constraint
AB 121,0,VELAR,u,True,,zero frequency — no constraint
AB 121,0,SIBILANT,a,True,,zero frequency — no constraint
AB 121,0,SIBILANT,e,True,,zero frequency — no constraint
AB 121,0,SIBILANT,i,True,,zero frequency — no constraint
AB 121,0,SIBILANT,o,True,,zero frequency — no constraint
AB 121,0,SIBILANT,u,True,,zero frequency — no constraint
AB 121,0,LIQUID,a,True,,zero frequency — no constraint
AB 121,0,LIQUID,e,True,,zero frequency — no constraint
AB 121,0,LIQUID,i,True,,zero frequency — no constraint
AB 121,0,LIQUID,o,True,,zero frequency — no constraint
AB 121,0,LIQUID,u,True,,zero frequency — no constraint
AB 121,0,PALATAL,a,True,,zero frequency — no constraint
AB 121,0,PALATAL,e,True,,zero frequency — no constraint
AB 121,0,PALATAL,i,True,,zero frequency — no constraint
AB 121,0,PALATAL,o,True,,zero frequency — no constraint
AB 121,0,PALATAL,u,True,,zero frequency — no constraint
AB 121,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 121,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 121,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 121,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 121,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 121,0,VOWEL,a,True,,zero frequency — no constraint
AB 121,0,VOWEL,e,True,,zero frequency — no constraint
AB 121,0,VOWEL,i,True,,zero frequency — no constraint
AB 121,0,VOWEL,o,True,,zero frequency — no constraint
AB 121,0,VOWEL,u,True,,zero frequency — no constraint
AB 122,0,DENTAL,a,True,,zero frequency — no constraint
AB 122,0,DENTAL,e,True,,zero frequency — no constraint
AB 122,0,DENTAL,i,True,,zero frequency — no constraint
AB 122,0,DENTAL,o,True,,zero frequency — no constraint
AB 122,0,DENTAL,u,True,,zero frequency — no constraint
AB 122,0,LABIAL,a,True,,zero frequency — no constraint
AB 122,0,LABIAL,e,True,,zero frequency — no constraint
AB 122,0,LABIAL,i,True,,zero frequency — no constraint
AB 122,0,LABIAL,o,True,,zero frequency — no constraint
AB 122,0,LABIAL,u,True,,zero frequency — no constraint
AB 122,0,VELAR,a,True,,zero frequency — no constraint
AB 122,0,VELAR,e,True,,zero frequency — no constraint
AB 122,0,VELAR,i,True,,zero frequency — no constraint
AB 122,0,VELAR,o,True,,zero frequency — no constraint
AB 122,0,VELAR,u,True,,zero frequency — no constraint
AB 122,0,SIBILANT,a,True,,zero frequency — no constraint
AB 122,0,SIBILANT,e,True,,zero frequency — no constraint
AB 122,0,SIBILANT,i,True,,zero frequency — no constraint
AB 122,0,SIBILANT,o,True,,zero frequency — no constraint
AB 122,0,SIBILANT,u,True,,zero frequency — no constraint
AB 122,0,LIQUID,a,True,,zero frequency — no constraint
AB 122,0,LIQUID,e,True,,zero frequency — no constraint
AB 122,0,LIQUID,i,True,,zero frequency — no constraint
AB 122,0,LIQUID,o,True,,zero frequency — no constraint
AB 122,0,LIQUID,u,True,,zero frequency — no constraint
AB 122,0,PALATAL,a,True,,zero frequency — no constraint
AB 122,0,PALATAL,e,True,,zero frequency — no constraint
AB 122,0,PALATAL,i,True,,zero frequency — no constraint
AB 122,0,PALATAL,o,True,,zero frequency — no constraint
AB 122,0,PALATAL,u,True,,zero frequency — no constraint
AB 122,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 122,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 122,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 122,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 122,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 122,0,VOWEL,a,True,,zero frequency — no constraint
AB 122,0,VOWEL,e,True,,zero frequency — no constraint
AB 122,0,VOWEL,i,True,,zero frequency — no constraint
AB 122,0,VOWEL,o,True,,zero frequency — no constraint
AB 122,0,VOWEL,u,True,,zero frequency — no constraint
AB 123,0,DENTAL,a,True,,zero frequency — no constraint
AB 123,0,DENTAL,e,True,,zero frequency — no constraint
AB 123,0,DENTAL,i,True,,zero frequency — no constraint
AB 123,0,DENTAL,o,True,,zero frequency — no constraint
AB 123,0,DENTAL,u,True,,zero frequency — no constraint
AB 123,0,LABIAL,a,True,,zero frequency — no constraint
AB 123,0,LABIAL,e,True,,zero frequency — no constraint
AB 123,0,LABIAL,i,True,,zero frequency — no constraint
AB 123,0,LABIAL,o,True,,zero frequency — no constraint
AB 123,0,LABIAL,u,True,,zero frequency — no constraint
AB 123,0,VELAR,a,True,,zero frequency — no constraint
AB 123,0,VELAR,e,True,,zero frequency — no constraint
AB 123,0,VELAR,i,True,,zero frequency — no constraint
AB 123,0,VELAR,o,True,,zero frequency — no constraint
AB 123,0,VELAR,u,True,,zero frequency — no constraint
AB 123,0,SIBILANT,a,True,,zero frequency — no constraint
AB 123,0,SIBILANT,e,True,,zero frequency — no constraint
AB 123,0,SIBILANT,i,True,,zero frequency — no constraint
AB 123,0,SIBILANT,o,True,,zero frequency — no constraint
AB 123,0,SIBILANT,u,True,,zero frequency — no constraint
AB 123,0,LIQUID,a,True,,zero frequency — no constraint
AB 123,0,LIQUID,e,True,,zero frequency — no constraint
AB 123,0,LIQUID,i,True,,zero frequency — no constraint
AB 123,0,LIQUID,o,True,,zero frequency — no constraint
AB 123,0,LIQUID,u,True,,zero frequency — no constraint
AB 123,0,PALATAL,a,True,,zero frequency — no constraint
AB 123,0,PALATAL,e,True,,zero frequency — no constraint
AB 123,0,PALATAL,i,True,,zero frequency — no constraint
AB 123,0,PALATAL,o,True,,zero frequency — no constraint
AB 123,0,PALATAL,u,True,,zero frequency — no constraint
AB 123,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 123,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 123,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 123,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 123,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 123,0,VOWEL,a,True,,zero frequency — no constraint
AB 123,0,VOWEL,e,True,,zero frequency — no constraint
AB 123,0,VOWEL,i,True,,zero frequency — no constraint
AB 123,0,VOWEL,o,True,,zero frequency — no constraint
AB 123,0,VOWEL,u,True,,zero frequency — no constraint
AB 124,0,DENTAL,a,True,,zero frequency — no constraint
AB 124,0,DENTAL,e,True,,zero frequency — no constraint
AB 124,0,DENTAL,i,True,,zero frequency — no constraint
AB 124,0,DENTAL,o,True,,zero frequency — no constraint
AB 124,0,DENTAL,u,True,,zero frequency — no constraint
AB 124,0,LABIAL,a,True,,zero frequency — no constraint
AB 124,0,LABIAL,e,True,,zero frequency — no constraint
AB 124,0,LABIAL,i,True,,zero frequency — no constraint
AB 124,0,LABIAL,o,True,,zero frequency — no constraint
AB 124,0,LABIAL,u,True,,zero frequency — no constraint
AB 124,0,VELAR,a,True,,zero frequency — no constraint
AB 124,0,VELAR,e,True,,zero frequency — no constraint
AB 124,0,VELAR,i,True,,zero frequency — no constraint
AB 124,0,VELAR,o,True,,zero frequency — no constraint
AB 124,0,VELAR,u,True,,zero frequency — no constraint
AB 124,0,SIBILANT,a,True,,zero frequency — no constraint
AB 124,0,SIBILANT,e,True,,zero frequency — no constraint
AB 124,0,SIBILANT,i,True,,zero frequency — no constraint
AB 124,0,SIBILANT,o,True,,zero frequency — no constraint
AB 124,0,SIBILANT,u,True,,zero frequency — no constraint
AB 124,0,LIQUID,a,True,,zero frequency — no constraint
AB 124,0,LIQUID,e,True,,zero frequency — no constraint
AB 124,0,LIQUID,i,True,,zero frequency — no constraint
AB 124,0,LIQUID,o,True,,zero frequency — no constraint
AB 124,0,LIQUID,u,True,,zero frequency — no constraint
AB 124,0,PALATAL,a,True,,zero frequency — no constraint
AB 124,0,PALATAL,e,True,,zero frequency — no constraint
AB 124,0,PALATAL,i,True,,zero frequency — no constraint
AB 124,0,PALATAL,o,True,,zero frequency — no constraint
AB 124,0,PALATAL,u,True,,zero frequency — no constraint
AB 124,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 124,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 124,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 124,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 124,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 124,0,VOWEL,a,True,,zero frequency — no constraint
AB 124,0,VOWEL,e,True,,zero frequency — no constraint
AB 124,0,VOWEL,i,True,,zero frequency — no constraint
AB 124,0,VOWEL,o,True,,zero frequency — no constraint
AB 124,0,VOWEL,u,True,,zero frequency — no constraint
AB 125,0,DENTAL,a,True,,zero frequency — no constraint
AB 125,0,DENTAL,e,True,,zero frequency — no constraint
AB 125,0,DENTAL,i,True,,zero frequency — no constraint
AB 125,0,DENTAL,o,True,,zero frequency — no constraint
AB 125,0,DENTAL,u,True,,zero frequency — no constraint
AB 125,0,LABIAL,a,True,,zero frequency — no constraint
AB 125,0,LABIAL,e,True,,zero frequency — no constraint
AB 125,0,LABIAL,i,True,,zero frequency — no constraint
AB 125,0,LABIAL,o,True,,zero frequency — no constraint
AB 125,0,LABIAL,u,True,,zero frequency — no constraint
AB 125,0,VELAR,a,True,,zero frequency — no constraint
AB 125,0,VELAR,e,True,,zero frequency — no constraint
AB 125,0,VELAR,i,True,,zero frequency — no constraint
AB 125,0,VELAR,o,True,,zero frequency — no constraint
AB 125,0,VELAR,u,True,,zero frequency — no constraint
AB 125,0,SIBILANT,a,True,,zero frequency — no constraint
AB 125,0,SIBILANT,e,True,,zero frequency — no constraint
AB 125,0,SIBILANT,i,True,,zero frequency — no constraint
AB 125,0,SIBILANT,o,True,,zero frequency — no constraint
AB 125,0,SIBILANT,u,True,,zero frequency — no constraint
AB 125,0,LIQUID,a,True,,zero frequency — no constraint
AB 125,0,LIQUID,e,True,,zero frequency — no constraint
AB 125,0,LIQUID,i,True,,zero frequency — no constraint
AB 125,0,LIQUID,o,True,,zero frequency — no constraint
AB 125,0,LIQUID,u,True,,zero frequency — no constraint
AB 125,0,PALATAL,a,True,,zero frequency — no constraint
AB 125,0,PALATAL,e,True,,zero frequency — no constraint
