n,gram,count,probability,type
4,𐛂 KI 37 𐄖,1,0.00012568,transliteration
4,KI 37 𐄖 ¹⁄₁₆,1,0.00012568,transliteration
4,37 𐄖 ¹⁄₁₆ 𐘁,1,0.00012568,transliteration
4,𐄖 ¹⁄₁₆ 𐘁 PU,1,0.00012568,transliteration
4,¹⁄₁₆ 𐘁 PU ¹⁄₈,1,0.00012568,transliteration
4,𐘁 PU ¹⁄₈ [?],1,0.00012568,transliteration
4,PU ¹⁄₈ [?] vase,1,0.00012568,transliteration
4,¹⁄₈ [?] vase ai?,1,0.00012568,transliteration
4,[?] vase ai? vase,1,0.00012568,transliteration
4,TI TI KU 𐄁,1,0.00012568,transliteration
4,TI KU 𐄁 *326,1,0.00012568,transliteration
4,KU 𐄁 *326 𐄁,1,0.00012568,transliteration
4,𐄁 *326 𐄁 I,1,0.00012568,transliteration
4,*326 𐄁 I KU,1,0.00012568,transliteration
4,𐄁 I KU TA,1,0.00012568,transliteration
4,I KU TA CYP,1,0.00012568,transliteration
4,KU TA CYP 1,1,0.00012568,transliteration
4,TA CYP 1 MI+JA+RU,1,0.00012568,transliteration
4,CYP 1 MI+JA+RU ¹⁄₃,1,0.00012568,transliteration
4,1 MI+JA+RU ¹⁄₃ OLE+RI,1,0.00012568,transliteration
4,MI+JA+RU ¹⁄₃ OLE+RI ¹⁄₃,1,0.00012568,transliteration
4,¹⁄₃ OLE+RI ¹⁄₃ *308,1,0.00012568,transliteration
4,OLE+RI ¹⁄₃ *308 ¹⁄₃,1,0.00012568,transliteration
4,¹⁄₃ *308 ¹⁄₃ OLE+TA,1,0.00012568,transliteration
4,*308 ¹⁄₃ OLE+TA 𐝫,1,0.00012568,transliteration
4,¹⁄₃ OLE+TA 𐝫 5,1,0.00012568,transliteration
4,OLE+TA 𐝫 5 𐄋,1,0.00012568,transliteration
4,𐝫 5 𐄋 ¹⁄₁₆,1,0.00012568,transliteration
4,5 𐄋 ¹⁄₁₆ 𐝇,1,0.00012568,transliteration
4,𐄋 ¹⁄₁₆ 𐝇 ¹⁄₅,1,0.00012568,transliteration
4,¹⁄₁₆ 𐝇 ¹⁄₅ vase,1,0.00012568,transliteration
4,JE DI *307+*387 GRA+QE,1,0.00012568,transliteration
4,DI *307+*387 GRA+QE 64,1,0.00012568,transliteration
4,*307+*387 GRA+QE 64 ¹⁄₂,1,0.00012568,transliteration
4,GRA+QE 64 ¹⁄₂ 𐄊,1,0.00012568,transliteration
4,64 ¹⁄₂ 𐄊 DU,1,0.00012568,transliteration
4,¹⁄₂ 𐄊 DU WA,1,0.00012568,transliteration
4,𐄊 DU WA 7,1,0.00012568,transliteration
4,DU WA 7 ¹⁄₂,1,0.00012568,transliteration
4,WA 7 ¹⁄₂ 𐄍,1,0.00012568,transliteration
4,7 ¹⁄₂ 𐄍 𐝫,1,0.00012568,transliteration
4,¹⁄₂ 𐄍 𐝫 6,1,0.00012568,transliteration
4,𐄍 𐝫 6 𐄌,1,0.00012568,transliteration
4,MI+JA+I 𐄁 KA KI,1,0.00012568,transliteration
4,𐄁 KA KI 𐄁,1,0.00012568,transliteration
4,KA KI 𐄁 𐄁,1,0.00012568,transliteration
4,KI 𐄁 𐄁 SU,1,0.00012568,transliteration
4,𐄁 𐄁 SU 𐝫,1,0.00012568,transliteration
4,𐄁 SU 𐝫 SU,1,0.00012568,transliteration
4,SU 𐝫 SU 𐘙,1,0.00012568,transliteration
4,𐝫 SU 𐘙 𐝫,1,0.00012568,transliteration
4,SU 𐘙 𐝫 𐝫,1,0.00012568,transliteration
4,𐘙 𐝫 𐝫 𐝫,1,0.00012568,transliteration
4,𐝫 𐝫 𐝫 KI,1,0.00012568,transliteration
4,𐝫 𐝫 KI RE,1,0.00012568,transliteration
4,𐝫 KI RE 𐘸,1,0.00012568,transliteration
4,KI RE 𐘸 KI,1,0.00012568,transliteration
4,RE 𐘸 KI RO,1,0.00012568,transliteration
4,𐘸 KI RO 𐄁,1,0.00012568,transliteration
4,KI RO 𐄁 KA,1,0.00012568,transliteration
4,RO 𐄁 KA KI,1,0.00012568,transliteration
4,𐄁 KA KI 11,1,0.00012568,transliteration
4,KA KI 11 A,1,0.00012568,transliteration
4,KI 11 A 15,1,0.00012568,transliteration
4,11 A 15 𐄐,1,0.00012568,transliteration
4,A 15 𐄐 𐄁,1,0.00012568,transliteration
4,15 𐄐 𐄁 17,1,0.00012568,transliteration
4,𐄐 𐄁 17 𐄐,1,0.00012568,transliteration
4,𐄁 17 𐄐 𐄋,1,0.00012568,transliteration
4,17 𐄐 𐄋 𐄁,1,0.00012568,transliteration
4,𐄐 𐄋 𐄁 𐝫,1,0.00012568,transliteration
4,𐄋 𐄁 𐝫 ?,1,0.00012568,transliteration
4,𐄁 𐝫 ? 𐄐,1,0.00012568,transliteration
4,𐝫 ? 𐄐 𐄍,1,0.00012568,transliteration
4,𐝫 𐝫 DA RO,1,0.00012568,transliteration
4,𐝫 DA RO PA,1,0.00012568,transliteration
4,DA RO PA *403,1,0.00012568,transliteration
4,RO PA *403 VS,1,0.00012568,transliteration
4,PA *403 VS 𐙄,1,0.00012568,transliteration
4,*403 VS 𐙄 AU,1,0.00012568,transliteration
4,VS 𐙄 AU 𐘒,1,0.00012568,transliteration
4,𐙄 AU 𐘒 CAP,1,0.00012568,transliteration
4,AU 𐘒 CAP 𐛞,1,0.00012568,transliteration
4,𐘒 CAP 𐛞 *554,1,0.00012568,transliteration
4,CAP 𐛞 *554 *118,1,0.00012568,transliteration
4,𐛞 *554 *118 𐛎,1,0.00012568,transliteration
4,*554 *118 𐛎 TELA+KU,1,0.00012568,transliteration
4,*118 𐛎 TELA+KU 𐛏,1,0.00012568,transliteration
4,𐛎 TELA+KU 𐛏 TELA+*312,1,0.00012568,transliteration
4,TA I AROM 10,1,0.00012568,transliteration
4,I AROM 10 𐝫,1,0.00012568,transliteration
4,AROM 10 𐝫 RE,1,0.00012568,transliteration
4,10 𐝫 RE JU,1,0.00012568,transliteration
4,𐝫 RE JU 8,1,0.00012568,transliteration
4,RE JU 8 𐘶,1,0.00012568,transliteration
4,JU 8 𐘶 KU,1,0.00012568,transliteration
4,8 𐘶 KU SA,1,0.00012568,transliteration
4,𐘶 KU SA MA,1,0.00012568,transliteration
4,KU SA MA 10,1,0.00012568,transliteration
4,SA MA 10 𐘞,1,0.00012568,transliteration
4,MA 10 𐘞 KU,1,0.00012568,transliteration
4,10 𐘞 KU RE,1,0.00012568,transliteration
4,𐘞 KU RE 𐄐,1,0.00012568,transliteration
4,KU RE 𐄐 RO,1,0.00012568,transliteration
4,RE 𐄐 RO *414+A,1,0.00012568,transliteration
4,𐄐 RO *414+A 100,1,0.00012568,transliteration
4,RO *414+A 100 KU+[,1,0.00012568,transliteration
4,*414+A 100 KU+[ ],1,0.00012568,transliteration
4,100 KU+[ ] 2,1,0.00012568,transliteration
4,KU+[ ] 2 𐜯,1,0.00012568,transliteration
4,] 2 𐜯 DU+[,1,0.00012568,transliteration
4,2 𐜯 DU+[ 𐝫,1,0.00012568,transliteration
4,𐜯 DU+[ 𐝫 𐝫,1,0.00012568,transliteration
4,DU+[ 𐝫 𐝫 𐄈,1,0.00012568,transliteration
4,𐝫 𐄈 𐝫 [?],1,0.00012568,transliteration
4,𐄈 𐝫 [?] 𐝫,1,0.00012568,transliteration
4,NU DU *331 𐄁,1,0.00012568,transliteration
4,DU *331 𐄁 TE,1,0.00012568,transliteration
4,*331 𐄁 TE 𐄁,1,0.00012568,transliteration
4,TE 𐄁 GRA 207,1,0.00012568,transliteration
4,𐄁 GRA 207 𐄍,1,0.00012568,transliteration
4,GRA 207 𐄍 DA,1,0.00012568,transliteration
4,207 𐄍 DA TA,1,0.00012568,transliteration
4,𐄍 DA TA 𐄁,1,0.00012568,transliteration
4,DA TA 𐄁 GRA,1,0.00012568,transliteration
4,TA 𐄁 GRA 134,1,0.00012568,transliteration
4,𐄁 GRA 134 𐝫,1,0.00012568,transliteration
4,GRA 134 𐝫 KU,1,0.00012568,transliteration
4,134 𐝫 KU RO,1,0.00012568,transliteration
4,𐝫 KU RO 𐄊,1,0.00012568,transliteration
4,KU RO 𐄊 𐙂,1,0.00012568,transliteration
4,RO 𐄊 𐙂 𐝫,1,0.00012568,transliteration
4,𐄊 𐙂 𐝫 𐝫,1,0.00012568,transliteration
4,𐙂 𐝫 𐝫 ta?,1,0.00012568,transliteration
4,𐝫 𐝫 QE TU,1,0.00012568,transliteration
4,𐝫 QE TU 10,1,0.00012568,transliteration
4,QE TU 10 𐄐,1,0.00012568,transliteration
4,TU 10 𐄐 𐄁,1,0.00012568,transliteration
4,*304 10 𐄐 𐄁,1,0.00012568,transliteration
4,*304 10 𐄐 DA,1,0.00012568,transliteration
4,10 𐄐 DA NI,1,0.00012568,transliteration
4,𐄐 DA NI 𐄁,1,0.00012568,transliteration
4,DA NI 𐄁 PA,1,0.00012568,transliteration
4,NI 𐄁 PA JA,1,0.00012568,transliteration
4,𐄁 PA JA 2,1,0.00012568,transliteration
4,PA JA 2 double,1,0.00012568,transliteration
4,JA 2 double mina,1,0.00012568,transliteration
4,2 double mina vase,1,0.00012568,transliteration
4,TA 𐄁 SI+SE 𐄁,1,0.00012568,transliteration
4,𐄁 SI+SE 𐄁 TE,1,0.00012568,transliteration
4,SI+SE 𐄁 TE 𐄁,1,0.00012568,transliteration
4,𐄁 TE 𐄁 OLE+KI,1,0.00012568,transliteration
4,TE 𐄁 OLE+KI 8,1,0.00012568,transliteration
4,𐄁 OLE+KI 8 𐄎,1,0.00012568,transliteration
4,OLE+KI 8 𐄎 7,1,0.00012568,transliteration
4,8 𐄎 7 𐝫,1,0.00012568,transliteration
4,𐄎 7 𐝫 SA,1,0.00012568,transliteration
4,7 𐝫 SA OLE+KI,1,0.00012568,transliteration
4,𐝫 SA OLE+KI 8,1,0.00012568,transliteration
4,SA OLE+KI 8 𐜓,1,0.00012568,transliteration
4,OLE+KI 8 𐜓 OLE+U,1,0.00012568,transliteration
4,8 𐜓 OLE+U 𐜋,1,0.00012568,transliteration
4,𐜓 OLE+U 𐜋 2,1,0.00012568,transliteration
4,OLE+U 𐜋 2 𐝫,1,0.00012568,transliteration
4,𐜋 2 𐝫 OLE,1,0.00012568,transliteration
4,2 𐝫 OLE 𐄈,1,0.00012568,transliteration
4,𐝫 OLE 𐄈 𐙂,1,0.00012568,transliteration
4,OLE 𐄈 𐙂 OLE+MI,1,0.00012568,transliteration
4,𐄈 𐙂 OLE+MI 2,1,0.00012568,transliteration
4,𐙂 OLE+MI 2 𐙖,1,0.00012568,transliteration
4,OLE+MI 2 𐙖 SU,1,0.00012568,transliteration
4,2 𐙖 SU 𐝫,1,0.00012568,transliteration
4,𐙖 SU 𐝫 TU,1,0.00012568,transliteration
4,SU 𐝫 TU OLE+KI,1,0.00012568,transliteration
4,𐝫 TU OLE+KI 𐘲,1,0.00012568,transliteration
4,TU OLE+KI 𐘲 OLE+U,1,0.00012568,transliteration
4,OLE+KI 𐘲 OLE+U 𐝫,1,0.00012568,transliteration
4,𐘲 OLE+U 𐝫 𐝫,1,0.00012568,transliteration
4,OLE+U 𐝫 𐝫 ne,1,0.00012568,transliteration
4,𐝫 𐝫 ne ja,1,0.00012568,transliteration
4,𐝫 ne ja weigh A,1,0.00012568,transliteration
4,ne ja weigh A 𐝫,1,0.00012568,transliteration
4,ja weigh A 𐝫 [?],1,0.00012568,transliteration
4,weigh A 𐝫 [?] ??,1,0.00012568,transliteration
4,𐝫 [?] ?? 𐝫,1,0.00012568,transliteration
4,MA SI DU 𐄁,1,0.00012568,transliteration
4,SI DU 𐄁 PA,1,0.00012568,transliteration
4,DU 𐄁 PA *342,1,0.00012568,transliteration
4,𐄁 PA *342 I,1,0.00012568,transliteration
4,PA *342 I 𐄁,1,0.00012568,transliteration
4,*342 I 𐄁 I,1,0.00012568,transliteration
4,I 𐄁 I 𐄁,1,0.00012568,transliteration
4,𐄁 I 𐄁 GRA+PA,1,0.00012568,transliteration
4,I 𐄁 GRA+PA 5,1,0.00012568,transliteration
4,𐄁 GRA+PA 5 𐝫,1,0.00012568,transliteration
4,I QA *118 𐄁,1,0.00012568,transliteration
4,QA *118 𐄁 GRA,1,0.00012568,transliteration
4,*118 𐄁 GRA 𐝫,1,0.00012568,transliteration
4,𐄁 GRA 𐝫 3,1,0.00012568,transliteration
4,GRA 𐝫 3 𐄉,1,0.00012568,transliteration
4,𐝫 3 𐄉 5,1,0.00012568,transliteration
4,𐄉 5 𐄋 OLE+RA,1,0.00012568,transliteration
4,5 𐄋 OLE+RA 𐜑,1,0.00012568,transliteration
4,𐄋 OLE+RA 𐜑 OLIV,1,0.00012568,transliteration
4,OLE+RA 𐜑 OLIV 𐙋,1,0.00012568,transliteration
4,𐜑 OLIV 𐙋 NI,1,0.00012568,transliteration
4,OLIV 𐙋 NI 1,1,0.00012568,transliteration
4,𐙋 NI 1 VIN,1,0.00012568,transliteration
4,NI 1 VIN 𐘝,1,0.00012568,transliteration
4,1 VIN 𐘝 𐝫,1,0.00012568,transliteration
4,VIN 𐘝 𐝫 ka,1,0.00012568,transliteration
4,𐘝 𐝫 ka 𐝫,1,0.00012568,transliteration
4,𐝫 ka 𐝫 𐝫,1,0.00012568,transliteration
4,JA 𐄁 TE GRA+F,1,0.00012568,transliteration
4,𐄁 TE GRA+F 𐛵,1,0.00012568,transliteration
4,TE GRA+F 𐛵 5,1,0.00012568,transliteration
4,GRA+F 𐛵 5 NI,1,0.00012568,transliteration
4,𐛵 5 NI 𐄋,1,0.00012568,transliteration
4,5 NI 𐄋 75,1,0.00012568,transliteration
4,NI 𐄋 75 𐝫,1,0.00012568,transliteration
4,𐄋 75 𐝫 𐝫,1,0.00012568,transliteration
4,75 𐝫 𐝫 10,1,0.00012568,transliteration
4,𐝫 𐝫 10 𐄖,1,0.00012568,transliteration
4,𐝫 10 𐄖 𐝫,1,0.00012568,transliteration
4,10 𐄖 𐝫 𐝫,1,0.00012568,transliteration
4,𐄖 𐝫 𐝫 𐄐,1,0.00012568,transliteration
4,𐝫 𐝫 𐄐 𐄎,1,0.00012568,transliteration
4,𐝫 𐄐 𐄎 𐝫,1,0.00012568,transliteration
4,𐄐 𐄎 𐝫 𐄐,1,0.00012568,transliteration
4,𐄎 𐝫 𐄐 𐝫,1,0.00012568,transliteration
4,𐝫 𐝫𐝉 𐝉 𐘂,1,0.00012568,transliteration
4,𐝫𐝉 𐝉 𐘂 *86,1,0.00012568,transliteration
4,𐝉 𐘂 *86 *305,1,0.00012568,transliteration
4,𐘂 *86 *305 2,1,0.00012568,transliteration
4,*86 *305 2 𐄁,1,0.00012568,transliteration
4,*305 2 𐄁 *318,1,0.00012568,transliteration
4,2 𐄁 *318 𐄁,1,0.00012568,transliteration
4,𐄁 *318 𐄁 *305,1,0.00012568,transliteration
4,*318 𐄁 *305 𐝫,1,0.00012568,transliteration
4,𐄁 *305 𐝫 ?,1,0.00012568,transliteration
4,*305 𐝫 ? 𐄁,1,0.00012568,transliteration
4,? 𐄁 ? 𐄈,1,0.00012568,transliteration
4,𐝫 — 8 double,1,0.00012568,transliteration
4,— 8 double mina,1,0.00012568,transliteration
4,8 double mina 𐝂,1,0.00012568,transliteration
4,double mina 𐝂 𐝉,1,0.00012568,transliteration
4,mina 𐝂 𐝉 𐝉,1,0.00012568,transliteration
4,𐝂 𐝉 𐝉 ¹⁄₄,1,0.00012568,transliteration
4,𐝉 𐝉 ¹⁄₄ 𐙂,1,0.00012568,transliteration
4,𐝉 ¹⁄₄ 𐙂 —,1,0.00012568,transliteration
4,¹⁄₄ 𐙂 — *318,1,0.00012568,transliteration
4,𐙂 — *318 *305,1,0.00012568,transliteration
4,— *318 *305 7,1,0.00012568,transliteration
4,*318 *305 7 𐙙,1,0.00012568,transliteration
4,*305 7 𐙙 QA2+[?]+RE+PU,1,0.00012568,transliteration
4,7 𐙙 QA2+[?]+RE+PU 𐚺,1,0.00012568,transliteration
4,𐙙 QA2+[?]+RE+PU 𐚺 PA,1,0.00012568,transliteration
4,QA2+[?]+RE+PU 𐚺 PA A,1,0.00012568,transliteration
4,𐚺 PA A 20,1,0.00012568,transliteration
4,PA A 20 ¹⁄₃,1,0.00012568,transliteration
4,A 20 ¹⁄₃ 𐝫,1,0.00012568,transliteration
4,20 ¹⁄₃ 𐝫 𐄁,1,0.00012568,transliteration
4,¹⁄₃ 𐝫 𐄁 KU,1,0.00012568,transliteration
4,𐝫 𐄁 KU ¹⁄₄,1,0.00012568,transliteration
4,𐄁 KU ¹⁄₄ KU,1,0.00012568,transliteration
4,KU ¹⁄₄ KU ¹⁄₄,1,0.00012568,transliteration
4,¹⁄₄ KU ¹⁄₄ vase,1,0.00012568,transliteration
4,KU ¹⁄₄ vase ta?,1,0.00012568,transliteration
4,¹⁄₄ vase ta? vase,1,0.00012568,transliteration
4,𐝫 MU RU 1,1,0.00012568,transliteration
4,MU RU 1 𐄇,1,0.00012568,transliteration
4,RU 1 𐄇 KU,1,0.00012568,transliteration
4,1 𐄇 KU 43,1,0.00012568,transliteration
4,𐄇 KU 43 ¹⁄₂,1,0.00012568,transliteration
4,KU 43 ¹⁄₂ ro,1,0.00012568,transliteration
4,43 ¹⁄₂ ro 𐄓,1,0.00012568,transliteration
4,¹⁄₂ ro 𐄓 𐄉,1,0.00012568,transliteration
4,ro 𐄓 𐄉 vase,1,0.00012568,transliteration
4,𐝫 𐝫 16 ¹⁄₂,1,0.00012568,transliteration
4,𐝫 16 ¹⁄₂ 𐄌,1,0.00012568,transliteration
4,16 ¹⁄₂ 𐄌 6,1,0.00012568,transliteration
4,¹⁄₂ 𐄌 6 𐝫,1,0.00012568,transliteration
4,𐄌 6 𐝫 𐄈,1,0.00012568,transliteration
4,6 𐝫 𐄈 𐄊,1,0.00012568,transliteration
4,KA ]TU+RO 𐄁 𐛗,1,0.00012568,transliteration
4,]TU+RO 𐄁 𐛗 KU,1,0.00012568,transliteration
4,𐄁 𐛗 KU NA,1,0.00012568,transliteration
4,𐛗 KU NA TU,1,0.00012568,transliteration
4,KU NA TU 20,1,0.00012568,transliteration
4,NA TU 20 𐘹,1,0.00012568,transliteration
4,TU 20 𐘹 DU,1,0.00012568,transliteration
4,20 𐘹 DU 20,1,0.00012568,transliteration
4,𐘹 DU 20 U,1,0.00012568,transliteration
4,DU 20 U 𐘬,1,0.00012568,transliteration
4,20 U 𐘬 PI,1,0.00012568,transliteration
4,U 𐘬 PI 10,1,0.00012568,transliteration
4,𐘬 PI 10 KI,1,0.00012568,transliteration
4,PI 10 KI DA,1,0.00012568,transliteration
4,10 KI DA 𐝫,1,0.00012568,transliteration
4,KI DA 𐝫 5,1,0.00012568,transliteration
4,DA 𐝫 5 𐄐,1,0.00012568,transliteration
4,𐝫 5 𐄐 NU,1,0.00012568,transliteration
4,5 𐄐 NU MI,1,0.00012568,transliteration
4,𐄐 NU MI ro,1,0.00012568,transliteration
4,NU MI ro 𐝫,1,0.00012568,transliteration
4,MI ro 𐝫 𐝫,1,0.00012568,transliteration
4,ro 𐝫 𐝫 𐄋,1,0.00012568,transliteration
4,𐝫 𐝫 𐄋 𐝫,1,0.00012568,transliteration
4,𐝫 𐄋 𐝫 ?,1,0.00012568,transliteration
4,𐄋 𐝫 ? ?,1,0.00012568,transliteration
4,𐝫 ? ? ?,1,0.00012568,transliteration
4,RA NA RE 𐘙,1,0.00012568,transliteration
4,NA RE 𐘙 𐝫,1,0.00012568,transliteration
4,RE 𐘙 𐝫 𐝫,1,0.00012568,transliteration
4,𐝫 𐄁 RA₂ DU,1,0.00012568,transliteration
4,𐄁 RA₂ DU 𐘬,1,0.00012568,transliteration
4,RA₂ DU 𐘬 TA,1,0.00012568,transliteration
4,DU 𐘬 TA TI,1,0.00012568,transliteration
4,𐘬 TA TI 𐄁,1,0.00012568,transliteration
4,TA TI 𐄁 1,1,0.00012568,transliteration
4,TI 𐄁 1 𐘠,1,0.00012568,transliteration
4,𐄁 1 𐘠 𐝫,1,0.00012568,transliteration
4,1 𐘠 𐝫 𐄇,1,0.00012568,transliteration
4,𐘠 𐝫 𐄇 RI,1,0.00012568,transliteration
4,𐝫 𐄇 RI 𐝫,1,0.00012568,transliteration
4,𐄇 RI 𐝫 KI,1,0.00012568,transliteration
4,RI 𐝫 KI 𐘭,1,0.00012568,transliteration
4,𐝫 KI 𐘭 𐝫,1,0.00012568,transliteration
4,KI 𐘭 𐝫 𐘲,1,0.00012568,transliteration
4,𐘭 𐝫 𐘲 TI,1,0.00012568,transliteration
4,𐝫 𐘲 TI DU,1,0.00012568,transliteration
4,𐘲 TI DU 1,1,0.00012568,transliteration
4,TI DU 1 𐄇,1,0.00012568,transliteration
4,DU 1 𐄇 𐘠,1,0.00012568,transliteration
4,1 𐄇 𐘠 SI,1,0.00012568,transliteration
4,𐄇 𐘠 SI RA,1,0.00012568,transliteration
4,𐘠 SI RA 1,1,0.00012568,transliteration
4,SI RA 1 𐝫,1,0.00012568,transliteration
4,RA 1 𐝫 RU,1,0.00012568,transliteration
4,1 𐝫 RU 𐝫,1,0.00012568,transliteration
4,𐝫 RU 𐝫 *370,1,0.00012568,transliteration
4,RU 𐝫 *370 1,1,0.00012568,transliteration
4,𐝫 *370 1 𐄇,1,0.00012568,transliteration
4,*370 1 𐄇 1,1,0.00012568,transliteration
4,1 𐄇 1 𐘘,1,0.00012568,transliteration
4,𐄇 1 𐘘 KU,1,0.00012568,transliteration
4,1 𐘘 KU NU,1,0.00012568,transliteration
4,𐘘 KU NU 1,1,0.00012568,transliteration
4,KU NU 1 TU,1,0.00012568,transliteration
4,NU 1 TU SU,1,0.00012568,transliteration
4,1 TU SU 1,1,0.00012568,transliteration
4,TU SU 1 𐘰,1,0.00012568,transliteration
4,SU 1 𐘰 KI,1,0.00012568,transliteration
4,1 𐘰 KI 1,1,0.00012568,transliteration
4,𐘰 KI 1 —,1,0.00012568,transliteration
4,KI 1 — 𐘲,1,0.00012568,transliteration
4,1 — 𐘲 𐝫,1,0.00012568,transliteration
4,— 𐘲 𐝫 5,1,0.00012568,transliteration
4,𐘲 𐝫 5 TU,1,0.00012568,transliteration
4,𐝫 5 TU 4,1,0.00012568,transliteration
4,5 TU 4 KI,1,0.00012568,transliteration
4,TU 4 KI 𐝫,1,0.00012568,transliteration
4,4 KI 𐝫 𐝫,1,0.00012568,transliteration
4,KI 𐝫 𐝫 ja,1,0.00012568,transliteration
4,𐝫 𐝫 ja 𐄊,1,0.00012568,transliteration
4,𐝫 ja 𐄊 ?,1,0.00012568,transliteration
4,ja 𐄊 ? 𐄇,1,0.00012568,transliteration
4,𐄊 ? 𐄇 𐝫,1,0.00012568,transliteration
4,? 𐄇 𐝫 𐝫,1,0.00012568,transliteration
4,𐝫 KU 𐙂 I,1,0.00012568,transliteration
4,KU 𐙂 I TA,1,0.00012568,transliteration
4,𐙂 I TA 𐘚,1,0.00012568,transliteration
4,I TA 𐘚 —,1,0.00012568,transliteration
4,TA 𐘚 — 𐝫,1,0.00012568,transliteration
4,𐘚 — 𐝫 𐝫,1,0.00012568,transliteration
4,— 𐝫 𐝫 𐘳,1,0.00012568,transliteration
4,𐝫 𐝫 𐘳 —,1,0.00012568,transliteration
4,𐝫 𐘳 — 𐝫,1,0.00012568,transliteration
4,𐘳 — 𐝫 𐝫,1,0.00012568,transliteration
4,"— 𐝫 𐝫 ?,pte?",1,0.00012568,transliteration
4,"𐝫 𐝫 ?,pte? 𐝫",1,0.00012568,transliteration
4,"𐝫 ?,pte? 𐝫 𐝫",1,0.00012568,transliteration
4,𐝫 — GRA 𐙉,1,0.00012568,transliteration
4,— GRA 𐙉 ¹⁄₄,1,0.00012568,transliteration
4,GRA 𐙉 ¹⁄₄ OLE+KI,1,0.00012568,transliteration
4,𐙉 ¹⁄₄ OLE+KI ¹⁄₄,1,0.00012568,transliteration
4,¹⁄₄ OLE+KI ¹⁄₄ OLE+MI,1,0.00012568,transliteration
4,OLE+KI ¹⁄₄ OLE+MI 𐝃,1,0.00012568,transliteration
4,¹⁄₄ OLE+MI 𐝃 𐜗,1,0.00012568,transliteration
4,OLE+MI 𐝃 𐜗 ¹⁄₂,1,0.00012568,transliteration
4,𐝃 𐜗 ¹⁄₂ *304,1,0.00012568,transliteration
4,𐜗 ¹⁄₂ *304 1,1,0.00012568,transliteration
4,¹⁄₂ *304 1 𐙘,1,0.00012568,transliteration
4,*304 1 𐙘 OLIV,1,0.00012568,transliteration
4,1 𐙘 OLIV 3,1,0.00012568,transliteration
4,𐙘 OLIV 3 𐝫,1,0.00012568,transliteration
4,OLIV 3 𐝫 ³⁄₈,1,0.00012568,transliteration
4,3 𐝫 ³⁄₈ ?,1,0.00012568,transliteration
4,𐝫 ³⁄₈ ? 𐄉,1,0.00012568,transliteration
4,³⁄₈ ? 𐄉 T (7/8?),1,0.00012568,transliteration
4,? 𐄉 T (7/8?) vase,1,0.00012568,transliteration
4,𐄉 T (7/8?) vase vase,1,0.00012568,transliteration
4,𐝫 𐝫 OLE+KI 𐝫,1,0.00012568,transliteration
4,𐝫 OLE+KI 𐝫 OLE+DI,1,0.00012568,transliteration
4,OLE+KI 𐝫 OLE+DI 1,1,0.00012568,transliteration
4,𐝫 OLE+DI 1 𐄇,1,0.00012568,transliteration
4,OLE+DI 1 𐄇 𐝫,1,0.00012568,transliteration
4,5 𐄋 𐄁 TE,1,0.00012568,transliteration
4,𐄋 𐄁 TE 𐄁,1,0.00012568,transliteration
4,𐄁 TE 𐄁 𐄁,1,0.00012568,transliteration
4,TE 𐄁 𐄁 𐙁,1,0.00012568,transliteration
4,𐄁 𐄁 𐙁 SE,1,0.00012568,transliteration
4,𐄁 𐙁 SE 𐝫,1,0.00012568,transliteration
4,𐙁 SE 𐝫 TI,1,0.00012568,transliteration
4,SE 𐝫 TI NI,1,0.00012568,transliteration
4,𐝫 TI NI 𐄊,1,0.00012568,transliteration
4,TI NI 𐄊 𐘠,1,0.00012568,transliteration
4,NI 𐄊 𐘠 𐝫,1,0.00012568,transliteration
4,𐄊 𐘠 𐝫 𐝫,1,0.00012568,transliteration
4,𐘠 𐝫 𐝫 𐝫,1,0.00012568,transliteration
4,𐝫 𐝫 𐝫 ne,1,0.00012568,transliteration
4,𐝫 𐝫 ne 𐝫,1,0.00012568,transliteration
4,𐝫 ne 𐝫 𐝫,1,0.00012568,transliteration
4,KU ME TA 12,1,0.00012568,transliteration
4,ME TA 12 𐄐,1,0.00012568,transliteration
4,TA 12 𐄐 ZU,1,0.00012568,transliteration
4,12 𐄐 ZU DU,1,0.00012568,transliteration
4,𐄐 ZU DU 𐝫,1,0.00012568,transliteration
4,ZU DU 𐝫 SI,1,0.00012568,transliteration
4,DU 𐝫 SI 𐘬,1,0.00012568,transliteration
4,𐝫 SI 𐘬 𐝫,1,0.00012568,transliteration
4,SI 𐘬 𐝫 𐝄,1,0.00012568,transliteration
4,𐘬 𐝫 𐝄 jo,1,0.00012568,transliteration
4,𐝫 𐝄 jo 𐝫,1,0.00012568,transliteration
4,𐝄 jo 𐝫 𐝫,1,0.00012568,transliteration
4,jo 𐝫 𐝫 𐝫,1,0.00012568,transliteration
4,SA MA 𐄁 TE,1,0.00012568,transliteration
4,MA 𐄁 TE 𐄁,1,0.00012568,transliteration
4,𐄁 TE 𐄁 4,1,0.00012568,transliteration
4,TE 𐄁 4 𐄊,1,0.00012568,transliteration
4,𐄁 4 𐄊 KA,1,0.00012568,transliteration
4,4 𐄊 KA KI,1,0.00012568,transliteration
4,𐄊 KA KI 𐘸,1,0.00012568,transliteration
4,KA KI 𐘸 𐝫,1,0.00012568,transliteration
4,NE 𐄁 GRA 201,1,0.00012568,transliteration
4,𐄁 GRA 201 𐄚,1,0.00012568,transliteration
